global_step,episode,running_reward,running_time,running_discounted_reward,episode_reward,episode_time,episode_discounted_reward,epsilon_low,epsilon_high,lr_low,lr_high,timestamp
100,4,-133.18690625,6.814006249999999,-129.71737357385902,-645.0,21.0,-637.3270308692156,0.8964053964008999,0.8964053964008999,0.7968047968008,0.7968047968008,1773322304.9283907
200,8,-258.508130058789,11.326325678164059,-253.26678232472923,-695.0,25.0,-685.3987427754528,0.8928251496629495,0.8928251496629495,0.7936223552559553,0.7936223552559553,1773322304.9774866
300,12,-392.9668313586965,17.820088054400113,-384.1239020480496,-990.0,69.0,-956.0021408914232,0.889259202444788,0.889259202444788,0.7904526243953672,0.7904526243953672,1773322305.0265422
400,15,-448.37306203616237,20.326872995641295,-438.3370714137489,-525.0,12.0,-521.7134879457037,0.8865940917258017,0.8865940917258017,0.7880836370896016,0.7880836370896016,1773322305.0747356
500,20,-575.3792282920872,24.94817590551075,-562.1681466039734,-845.0,31.0,-830.577565515792,0.8821699783465812,0.8821699783465812,0.7841510918636277,0.7841510918636277,1773322305.1230688
600,22,-651.2047535336086,29.20822875472345,-634.7271132328812,-900.0,36.0,-879.4558832890616,0.8804065205598663,0.8804065205598663,0.7825835738309924,0.7825835738309924,1773322305.1730607
700,26,-746.0594355328336,30.981603622151965,-727.3641195623222,-995.0,28.0,-979.2332340423162,0.8768901733960046,0.8768901733960046,0.7794579319075597,0.7794579319075597,1773322305.2329497
800,29,-794.3902085399632,32.41722740554253,-774.417009719541,-620.0,19.0,-613.1796738294315,0.8742621326694466,0.8742621326694466,0.7771218957061748,0.7771218957061748,1773322305.299834
900,33,-813.8936335446033,34.16740307948567,-792.461363060943,-1400.0,52.0,-1358.8589314697929,0.8707703262153905,0.8707703262153905,0.7740180677470138,0.7740180677470138,1773322305.3609607
1000,36,-861.2245540603042,37.18515221527402,-837.8453267295699,-765.0,47.0,-749.7174247570963,0.8681606266769526,0.8681606266769526,0.7716983348239579,0.7716983348239579,1773322305.4219937
1100,38,-925.7676600394244,40.7295998742848,-896.8648575231994,-2500.0,132.0,-2346.943951796613,0.8664251735842253,0.8664251735842253,0.7701557098526448,0.7701557098526448,1773322305.478485
1200,42,-949.0283263999863,40.45661990760418,-920.5948964722791,-1845.0,57.0,-1788.0706645709015,0.8629646679760956,0.8629646679760956,0.7670797048676407,0.7670797048676407,1773322305.5353262
1300,43,-996.576910079987,42.43378891222397,-965.5159381208921,-1900.0,80.0,-1819.0157294445405,0.8621017033081195,0.8621017033081195,0.766312625162773,0.766312625162773,1773322305.5937471
1400,46,-1073.0526282798285,46.58404476861802,-1036.4397433914307,-900.0,33.0,-882.8051668880787,0.8595179836412034,0.8595179836412034,0.7640159854588475,0.7640159854588475,1773322305.6523194
1500,48,-1063.5424970225451,48.01710040367776,-1027.6860923713111,-900.0,53.0,-875.8576521343865,0.8577998071919045,0.8577998071919045,0.7624887175039153,0.7624887175039153,1773322305.7065341
1600,51,-1082.4791233847045,50.07391145860321,-1045.3430116334828,-795.0,30.0,-781.5080233893301,0.8552289803119505,0.8552289803119505,0.7602035380550674,0.7602035380550674,1773322305.7676988
1700,53,-1111.3124088546958,50.61670509138939,-1073.6729678350505,-1595.0,61.0,-1539.7739004114164,0.8535193775803068,0.8535193775803068,0.7586838911824952,0.7586838911824952,1773322305.8268142
1800,59,-1025.0206014968962,45.85001947408748,-993.1058740036793,-650.0,19.0,-641.8080006686032,0.8484110470478988,0.8484110470478988,0.7541431529314658,0.7541431529314658,1773322305.883919
1900,64,-938.6826113580821,41.531804490552666,-911.7907920485943,-545.0,16.0,-540.4197290098025,0.8441774674432605,0.8441774674432605,0.7503799710606763,0.7503799710606763,1773322305.9414928
2000,68,-956.4139787174787,41.263345581333205,-928.7539964914081,-445.0,22.0,-441.00854096787685,0.8408058192624265,0.8408058192624265,0.7473829504554905,0.7473829504554905,1773322306.0012956
2100,74,-868.7770146012348,37.138728513769955,-845.81873744075,-565.0,43.0,-549.9582555207965,0.8357735796306315,0.8357735796306315,0.7429098485605617,0.7429098485605617,1773322306.070013
2200,76,-854.5212556776144,38.597702483677374,-831.2662156444793,-440.0,18.0,-436.38326572008293,0.8341028682449498,0.8341028682449498,0.7414247717732892,0.7414247717732892,1773322306.13045
2300,78,-903.655433249047,41.12192649151883,-877.1890088776046,-635.0,45.0,-618.9603997578961,0.8324354966113282,0.8324354966113282,0.7399426636545144,0.7399426636545144,1773322306.1887846
2400,81,-947.9578270819014,44.15628672566594,-918.4763852901613,-865.0,40.0,-849.3706753810795,0.8299406865955485,0.8299406865955485,0.7377250547515992,0.7377250547515992,1773322306.2448385
2500,85,-919.9097936446278,42.30510901484694,-891.9926818899584,-400.0,11.0,-397.16109762057215,0.8266259001743531,0.8266259001743531,0.7347785779327589,0.7347785779327589,1773322306.305449
2600,89,-940.8706513597594,43.261400699524174,-912.8516119316711,-570.0,15.0,-565.0409725352486,0.8233243530233798,0.8233243530233798,0.7318438693541158,0.7318438693541158,1773322306.3631864
2700,91,-959.1232628521828,45.73341413132057,-930.1771993799948,-1055.0,54.0,-1030.126455947053,0.8216785276416861,0.8216785276416861,0.7303809134592769,0.7303809134592769,1773322306.4198544
2800,93,-932.9337447240949,44.83940625351681,-905.2674647503623,-1090.0,58.0,-1061.6777524427991,0.8200359922649304,0.8200359922649304,0.7289208820132719,0.7289208820132719,1773322306.4770803
2900,94,-960.5370574878901,49.447435940840975,-928.5632631006769,-1485.0,137.0,-1371.1834317566563,0.8192159562726655,0.8192159562726655,0.7281919611312586,0.7281919611312586,1773322306.53628
3000,97,-932.6467096636796,52.909495389778535,-900.069095520786,-655.0,60.0,-628.6168573288707,0.8167607652325004,0.8167607652325004,0.7260095690955563,0.7260095690955563,1773322306.5938241
3100,100,-893.6079726978973,51.99415360981136,-862.9519440462823,-1055.0,75.0,-1016.7991703247454,0.8143129324023378,0.8143129324023378,0.7238337176909673,0.7238337176909673,1773322306.6553786
3200,103,-875.2815105918595,51.031737451212,-846.2101680067453,-610.0,41.0,-596.37585369422,0.8118724357296152,0.8118724357296152,0.7216643873152138,0.7216643873152138,1773322306.7134538
3300,108,-855.3569275296851,47.872524709752675,-828.5365340746392,-805.0,37.0,-793.241716373218,0.8078211841606585,0.8078211841606585,0.7180632748094745,0.7180632748094745,1773322306.7693563
3400,110,-862.9096270955407,50.23245355055179,-834.973012133085,-945.0,94.0,-888.9943511897928,0.8062063496135213,0.8062063496135213,0.7166278663231304,0.7166278663231304,1773322306.8277464
3500,114,-790.077378204487,46.367659869759116,-765.7370030108641,-305.0,21.0,-300.2096807676511,0.8029863582291458,0.8029863582291458,0.713765651759241,0.713765651759241,1773322306.88392
3600,115,-862.0735092942626,51.09927687627116,-832.1332274637502,-2230.0,141.0,-2093.6614920685884,0.8021833718709166,0.8021833718709166,0.7130518861074817,0.7130518861074817,1773322306.9442825
