global_step,episode,running_reward,running_time,running_discounted_reward,episode_reward,episode_time,episode_discounted_reward,epsilon_low,epsilon_high,lr_low,lr_high,timestamp
100,4,-186.90812499999998,6.4132437499999995,-183.13372256319144,-1295.0,43.0,-1266.534184592376,0.8964053964008999,0.8964053964008999,0.7968047968008,0.7968047968008,1773320426.5215178
200,7,-360.847228671875,13.009054860156251,-351.64072636665253,-1270.0,44.0,-1239.215987746947,0.893718868531481,0.893718868531481,0.7944167720279832,0.7944167720279832,1773320426.5340633
300,10,-453.99451768254875,17.314138410726464,-442.69876917261354,-945.0,36.0,-927.7387540123794,0.8910403921887733,0.8910403921887733,0.7920359041677987,0.7920359041677987,1773320426.5452282
400,15,-529.4851144497627,20.136582126456677,-517.3309206512146,-395.0,10.0,-392.59734649606247,0.8865940917258017,0.8865940917258017,0.7880836370896016,0.7880836370896016,1773320426.5563262
500,18,-677.4141750013653,25.09522710067079,-659.3919648131041,-720.0,21.0,-711.3820374443603,0.8839369683463054,0.8839369683463054,0.7857217496411605,0.7857217496411605,1773320426.5679138
600,21,-782.2573532917955,28.631645335437618,-759.2779461263291,-2850.0,96.0,-2716.9908657635633,0.8812878083682346,0.8812878083682346,0.7833669407717642,0.7833669407717642,1773320426.579911
700,24,-801.0110232785531,31.127681919470824,-778.2238108080327,-720.0,45.0,-703.1985180264525,0.8786465879252672,0.8786465879252672,0.7810191892669043,0.7810191892669043,1773320426.5939753
800,28,-874.1032035292768,33.16522897142098,-849.6334460573897,-1700.0,64.0,-1641.7875058175487,0.875137269939386,0.875137269939386,0.7778997955016765,0.7778997955016765,1773320426.605073
900,31,-907.5092341259136,33.959413189372064,-882.1677665160129,-625.0,20.0,-618.1501965411676,0.8725144826662403,0.8725144826662403,0.7755684290366581,0.7755684290366581,1773320426.616624
1000,35,-978.2477556282698,36.38096678907597,-950.6109984480981,-1520.0,46.0,-1483.1071952821092,0.8690296563332859,0.8690296563332859,0.7724708056295875,0.7724708056295875,1773320426.627885
1100,40,-903.5551638948135,35.51323233920755,-878.9457530501924,-970.0,38.0,-947.7853077206431,0.8646931896622304,0.8646931896622304,0.7686161685886495,0.7686161685886495,1773320426.6386373
1200,42,-929.9085354150691,36.70819218613481,-905.0865551872115,-1130.0,58.0,-1100.7489329186196,0.8629646679760956,0.8629646679760956,0.7670797048676407,0.7670797048676407,1773320426.6503322
1300,46,-976.45131402392,37.86088946180795,-950.7349600645024,-1050.0,39.0,-1027.09728599724,0.8595179836412034,0.8595179836412034,0.7640159854588475,0.7640159854588475,1773320426.6618457
1400,50,-1022.8261980931951,39.238887347201704,-994.1057617253414,-1020.0,36.0,-999.357026973756,0.8560850653773279,0.8560850653773279,0.7609645025576249,0.7609645025576249,1773320426.6771052
1500,55,-1001.192281647613,37.64532178797461,-974.9552039285322,-1425.0,51.0,-1388.1596381144268,0.8518131923445238,0.8518131923445238,0.7571672820840214,0.7571672820840214,1773320426.688267
1600,56,-1024.8826675652322,38.06305569857587,-998.1740886040922,-1475.0,46.0,-1439.3328974397307,0.8509613791521793,0.8509613791521793,0.7564101148019374,0.7564101148019374,1773320426.6986086
1700,60,-991.8634632485537,42.01274051058815,-964.0574329456839,-745.0,57.0,-720.064088114377,0.8475626360008509,0.8475626360008509,0.7533890097785344,0.7533890097785344,1773320426.7099268
1800,62,-1056.5942755818196,43.54899831080581,-1025.4870461799792,-2445.0,87.0,-2336.1155674812917,0.8458683582914852,0.8458683582914852,0.7518829851479871,0.7518829851479871,1773320426.7215812
1900,66,-1069.1075161756141,44.524962555390765,-1037.4132979027938,-770.0,28.0,-758.844369997491,0.8424899566858415,0.8424899566858415,0.7488799614985261,0.7488799614985261,1773320426.7352114
2000,69,-1096.0629316810673,45.248589770928156,-1062.226149312931,-425.0,10.0,-422.383806201824,0.8399650134431641,0.8399650134431641,0.746635567505035,0.746635567505035,1773320426.7470436
2100,72,-1141.0650810500551,45.364634654849525,-1106.3004937473595,-1800.0,60.0,-1740.7894600111529,0.8374476374579098,0.8374476374579098,0.744397899962587,0.744397899962587,1773320426.7642367
2200,75,-1143.067548865291,46.54512863720161,-1108.530381870563,-800.0,25.0,-790.5084389093272,0.8349378060510009,0.8349378060510009,0.7421669387120012,0.7421669387120012,1773320426.7802386
2300,78,-1170.0837897083786,46.796504665320725,-1135.218163712013,-1225.0,38.0,-1200.0411847279354,0.8324354966113282,0.8324354966113282,0.7399426636545144,0.7399426636545144,1773320426.791419
2400,81,-1117.989964201221,45.88490318742935,-1085.1289191901583,-900.0,27.0,-886.0527166154726,0.8299406865955485,0.8299406865955485,0.7377250547515992,0.7377250547515992,1773320426.8022485
2500,82,-1154.0904659911598,51.290658028057884,-1115.6241352317704,-1840.0,154.0,-1695.0332400224045,0.829110745908953,0.829110745908953,0.7369873296968477,0.7369873296968477,1773320426.8127923
2600,84,-1115.6541455570216,50.07731887032223,-1079.2431037118815,-945.0,33.0,-926.4263682045605,0.827453353527881,0.827453353527881,0.7355140920247837,0.7355140920247837,1773320426.8241246
2700,88,-1112.7450868946037,52.5762017031204,-1074.4617869898602,-725.0,31.0,-711.856136437771,0.8241485015249047,0.8241485015249047,0.7325764457999158,0.7325764457999158,1773320426.8350964
2800,90,-1093.9524409223795,50.67502203706616,-1057.4140960560248,-445.0,17.0,-440.3533105299181,0.8225010286703565,0.8225010286703565,0.7311120254847617,0.7311120254847617,1773320426.8473926
2900,92,-1108.8670779324475,54.7767073884522,-1069.4123103065183,-560.0,45.0,-543.720289371561,0.8208568491140444,0.8208568491140444,0.7296505325458177,0.7296505325458177,1773320426.8580077
3000,96,-1105.6814466452154,53.45283927231549,-1066.484630714032,-520.0,14.0,-515.7792871221375,0.8175783435760765,0.8175783435760765,0.7267363054009572,0.7267363054009572,1773320426.8689458
3100,98,-1172.6275055973067,55.956187443264724,-1130.542495279096,-2070.0,103.0,-1979.5246535618217,0.8159440044672679,0.8159440044672679,0.7252835595264607,0.7252835595264607,1773320426.880837
3200,99,-1242.9961303174414,60.45837807110149,-1195.840767244739,-2580.0,146.0,-2436.507934591956,0.8151280604628006,0.8151280604628006,0.7245582759669342,0.7245582759669342,1773320426.8914723
3300,101,-1240.6415076114909,60.51368620916909,-1194.4964760220666,-1175.0,43.0,-1147.4521360703566,0.8134986194699355,0.8134986194699355,0.7231098839732764,0.7231098839732764,1773320426.905599
3400,102,-1301.8594322309164,64.83800189871063,-1250.6465784654386,-2465.0,147.0,-2317.4985248895073,0.8126851208504656,0.8126851208504656,0.7223867740893031,0.7223867740893031,1773320426.918012
3500,105,-1298.7529807089818,63.94673187790702,-1248.0240513820784,-325.0,8.0,-323.2297675571708,0.8102495027305916,0.8102495027305916,0.7202217802049706,0.7202217802049706,1773320426.9291334
3600,108,-1259.096461835363,60.470704243820535,-1212.5882381215858,-1255.0,49.0,-1225.7789617527512,0.8078211841606585,0.8078211841606585,0.7180632748094745,0.7180632748094745,1773320426.9400089
3700,110,-1311.9595568064149,60.98231058004803,-1261.307367123077,-520.0,17.0,-515.0041094557428,0.8062063496135213,0.8062063496135213,0.7166278663231304,0.7166278663231304,1773320426.9512455
3800,113,-1302.6444500169,59.93520853356868,-1253.786207544337,-750.0,24.0,-739.9907348660156,0.8037901483775233,0.8037901483775233,0.7144801318911321,0.7144801318911321,1773320426.963069
3900,115,-1387.024116140252,62.75402570154573,-1333.2299880136102,-2095.0,83.0,-2004.1129828845585,0.8021833718709166,0.8021833718709166,0.7130518861074817,0.7130518861074817,1773320426.9745069
4000,119,-1323.101655246961,59.21278364656962,-1273.7308346798393,-1905.0,97.0,-1821.2040653023969,0.798979448275733,0.798979448275733,0.710203954022874,0.710203954022874,1773320426.9859066
4100,122,-1274.184906667363,56.655435378977614,-1229.0205669124703,-840.0,40.0,-825.4843743525803,0.7965849060702711,0.7965849060702711,0.7080754720624634,0.7080754720624634,1773320427.0029979
4200,126,-1213.6302888862338,53.889918712648374,-1172.7606659188577,-670.0,23.0,-661.4992088070682,0.7934033427698834,0.7934033427698834,0.7052474157954521,0.7052474157954521,1773320427.019023
4300,129,-1136.0556439338347,50.369244056256896,-1099.3141282130666,-925.0,35.0,-907.6671244795499,0.7910255121581988,0.7910255121581988,0.7031337885850657,0.7031337885850657,1773320427.0297859
4400,133,-1111.7421723318828,48.62220784159659,-1077.537180296493,-925.0,29.0,-909.1426266265266,0.787866153099328,0.787866153099328,0.7003254694216249,0.7003254694216249,1773320427.0416381
4500,136,-1188.4268200030479,51.056715448188875,-1151.3456656771964,-1260.0,56.0,-1226.3245248511844,0.7855049174506231,0.7855049174506231,0.6982265932894428,0.6982265932894428,1773320427.0534635
4600,142,-1065.7396840792467,44.2531188941618,-1035.3547790242656,-720.0,24.0,-709.2039416517525,0.7808036548213605,0.7808036548213605,0.6940476931745428,0.6940476931745428,1773320427.0649016
4700,147,-985.3532784402933,39.72889170022348,-959.3004291595491,-285.0,20.0,-280.2275099733034,0.7769074367796687,0.7769074367796687,0.6905843882485946,0.6905843882485946,1773320427.0789533
4800,150,-1004.1891421027464,40.941308521479094,-977.7254126424094,-740.0,44.0,-723.6686878628527,0.7745790444147325,0.7745790444147325,0.6885147061464292,0.6885147061464292,1773320427.0940104
4900,154,-1024.139738674825,41.99735792392297,-997.4034755868879,-690.0,48.0,-671.9332586370833,0.7714853726137985,0.7714853726137985,0.6857647756567101,0.6857647756567101,1773320427.104972
5000,155,-1068.4327517410836,46.297490027726816,-1037.8228036758164,-1910.0,128.0,-1805.7900373654593,0.7707138872411846,0.7707138872411846,0.6850790108810534,0.6850790108810534,1773320427.1156077
5100,158,-1110.9812805240115,46.804685512522276,-1079.2221987663197,-1375.0,35.0,-1347.0806123657499,0.7684040569504089,0.7684040569504089,0.6830258284003639,0.6830258284003639,1773320427.1269062
5200,160,-1125.2981056729204,46.51122867505135,-1092.8887843482419,-700.0,17.0,-693.4377231007325,0.766868017240565,0.766868017240565,0.6816604597693915,0.6816604597693915,1773320427.1395283
5300,165,-1102.4993325495661,45.09984775345811,-1071.9644721670104,-545.0,19.0,-538.751186175803,0.7630413381696879,0.7630413381696879,0.6782589672619452,0.6782589672619452,1773320427.1522217
5400,167,-1138.1306476259833,46.437612597495935,-1105.6749281608397,-1675.0,71.0,-1608.5812395104533,0.7615160185346866,0.7615160185346866,0.6769031275863886,0.6769031275863886,1773320427.1640928
5500,169,-1156.8004094824498,46.574945369240076,-1123.3022294436141,-745.0,23.0,-735.3309318719431,0.7599937480136358,0.7599937480136358,0.6755499982343434,0.6755499982343434,1773320427.1759403
5600,172,-1243.2086260800152,49.692818785952205,-1201.5600209464474,-975.0,33.0,-955.9116308448424,0.7577160459908452,0.7577160459908452,0.673525374214085,0.673525374214085,1773320427.1870356
5700,174,-1296.7582850372135,54.79026895432186,-1250.2630776516942,-1695.0,63.0,-1635.666627365168,0.7562013716149095,0.7562013716149095,0.672178996991031,0.672178996991031,1773320427.201317
5800,178,-1251.4958529020917,50.53432900247612,-1210.0296137315722,-995.0,34.0,-976.0171115144981,0.7531811003126303,0.7531811003126303,0.6694943113890051,0.6694943113890051,1773320427.2129726
5900,184,-1117.26573332227,44.41145154164593,-1083.6476764255322,-810.0,35.0,-798.0760180414079,0.7486732963749304,0.7486732963749304,0.6654873745554941,0.6654873745554941,1773320427.22425
6000,188,-1071.1415164518223,42.53272985224274,-1040.4988049042695,-730.0,42.0,-714.7439078126249,0.7456830922352643,0.7456830922352643,0.6628294153202354,0.6628294153202354,1773320427.2383406
6100,189,-1195.0844406292313,48.3060933596306,-1153.465337524653,-3550.0,158.0,-3299.829457311942,0.7449374091430291,0.7449374091430291,0.6621665859049152,0.6621665859049152,1773320427.2555213
6200,190,-1283.3302185977695,53.24078869164907,-1235.471235386667,-2960.0,147.0,-2793.583294764936,0.744192471733886,0.744192471733886,0.6615044193190103,0.6615044193190103,1773320427.2670317
6300,192,-1292.2180222844868,55.86981179421329,-1244.0358424525398,-405.0,69.0,-406.85569157827365,0.74270483098289,0.74270483098289,0.6601820719847916,0.6601820719847916,1773320427.280372
6400,194,-1277.4142651117493,54.172505144277494,-1231.3411893914329,-1250.0,37.0,-1221.1185970774618,0.7412201640257551,0.7412201640257551,0.658862368022894,0.658862368022894,1773320427.292043
6500,197,-1330.2568055501858,56.43440159807492,-1280.722541491631,-1550.0,49.0,-1511.0778280146533,0.7389987264529497,0.7389987264529497,0.656887756847067,0.656887756847067,1773320427.3034024
6600,200,-1305.2070536585902,55.634195070149474,-1258.0997804934393,-1675.0,59.0,-1623.131516462172,0.7367839465307715,0.7367839465307715,0.6549190635829087,0.6549190635829087,1773320427.3177085
6700,203,-1282.5950226305338,54.240242998269395,-1238.162750490855,-1335.0,58.0,-1303.8354237791789,0.7345758043062348,0.7345758043062348,0.6529562704944317,0.6529562704944317,1773320427.3291469
6800,207,-1177.781693401461,52.245929423609155,-1137.0620759219053,-520.0,17.0,-514.6324201458119,0.7316419056062671,0.7316419056062671,0.6503483605389049,0.6503483605389049,1773320427.340138
6900,212,-1059.82556976552,47.49460643745912,-1025.1295456174935,-190.0,16.0,-187.06737679585518,0.7279910051845302,0.7279910051845302,0.6471031157195831,0.6471031157195831,1773320427.3519025
7000,216,-1049.5056754838267,45.28914753460068,-1017.3733879970576,-1025.0,34.0,-1002.3640311903555,0.7250834061985871,0.7250834061985871,0.6445185832876338,0.6445185832876338,1773320427.3635087
7100,220,-940.4400570920485,42.19600622410434,-913.7019124007795,-395.0,10.0,-392.6725206722616,0.7221874201746215,0.7221874201746215,0.6419443734885532,0.6419443734885532,1773320427.3736587
7200,222,-1010.8846515255738,44.52189561725416,-980.9935711772417,-1870.0,68.0,-1802.803609936196,0.7207437675216924,0.7207437675216924,0.6406611266859495,0.6406611266859495,1773320427.385134
7300,226,-1014.3063979466516,44.833705992101116,-980.6520739882119,-375.0,6.0,-373.6274477510498,0.7178651140319564,0.7178651140319564,0.6381023235839621,0.6381023235839621,1773320427.4009938
7400,229,-985.3665729395103,43.70342367497769,-954.2163710504548,-1075.0,47.0,-1045.9420359371484,0.7157136715673376,0.7157136715673376,0.6361899302820786,0.6361899302820786,1773320427.4132895
7500,233,-1003.6875447003117,43.72952422966729,-972.9677878574872,-500.0,16.0,-495.15368612234585,0.7128551083009587,0.7128551083009587,0.6336489851564084,0.6336489851564084,1773320427.424349
7600,234,-1123.503167465296,49.24304801818393,-1082.2775503785024,-3400.0,154.0,-3159.1630382777894,0.7121422531926577,0.7121422531926577,0.633015336171252,0.633015336171252,1773320427.4354637
7700,237,-1176.659153205558,50.07288329459044,-1132.5073947209075,-870.0,30.0,-855.193034372654,0.7100079621476971,0.7100079621476971,0.6311181885757315,0.6311181885757315,1773320427.4472146
7800,240,-1183.875641479615,50.650863314699485,-1140.2896157090775,-1900.0,102.0,-1813.4820013529072,0.7078800675751326,0.7078800675751326,0.6292267267334518,0.6292267267334518,1773320427.4586608
7900,244,-1119.4253904579055,47.68818848771844,-1079.8055253998168,-420.0,9.0,-417.9655362084701,0.705052791754425,0.705052791754425,0.6267135926706007,0.6267135926706007,1773320427.4708188
8000,248,-1049.6741331866542,46.154202574424716,-1014.1398879294004,-805.0,70.0,-771.2428938200627,0.7022368080846516,0.7022368080846516,0.6242104960752466,0.6242104960752466,1773320427.4826987
8100,251,-1100.1981099409077,47.09333443224738,-1061.1726437382129,-645.0,21.0,-636.3602149665558,0.7001322036685851,0.7001322036685851,0.6223397365942986,0.6223397365942986,1773320427.5038834
8200,254,-1090.3073545105858,46.81264760884809,-1053.1175832961783,-670.0,36.0,-659.0810012001648,0.6980339067540581,0.6980339067540581,0.6204745837813858,0.6204745837813858,1773320427.5156636
8300,257,-1080.9316430735134,48.225993743636124,-1044.6399260961946,-725.0,25.0,-715.1881575471396,0.6959418984374823,0.6959418984374823,0.6186150208333184,0.6186150208333184,1773320427.5269752
8400,261,-1038.2679541061457,44.796210816652504,-1005.6904564033784,-1120.0,41.0,-1095.9718455727273,0.6931623037120513,0.6931623037120513,0.6161442699662687,0.6161442699662687,1773320427.5385134
