global_step,episode,running_reward,running_time,running_discounted_reward,episode_reward,episode_time,episode_discounted_reward,epsilon_low,epsilon_high,lr_low,lr_high,timestamp
100,1,-182.5,7.7,-168.5844595645326,-3650.0,154.0,-3371.6891912906517,0.8991,0.8991,0.7992,0.7992,1773318231.0609322
200,2,-362.125,14.765,-335.97018308556653,-3775.0,149.0,-3516.2989299852115,0.8982009,0.8982009,0.7984008,0.7984008,1773318231.0768673
300,3,-366.26875,14.97675,-341.1564731544601,-445.0,19.0,-439.69598446343844,0.8973026990999999,0.8973026990999999,0.7976023992,0.7976023992,1773318231.0931206
400,6,-638.52029453125,24.91106603125,-600.2565081483797,-1000.0,43.0,-977.0858239722771,0.8946134820134944,0.8946134820134944,0.7952119840119952,0.7952119840119952,1773318231.1072435
500,7,-806.5942798046875,30.6655127296875,-757.8992339245369,-4000.0,140.0,-3753.111023671525,0.893718868531481,0.893718868531481,0.7944167720279832,0.7944167720279832,1773318231.1216094
600,8,-950.0145658144531,36.78223709320312,-891.0923793945684,-3675.0,153.0,-3421.7621433251684,0.8928251496629495,0.8928251496629495,0.7936223552559553,0.7936223552559553,1773318231.1361475
700,9,-1083.7638375237304,42.69312523854296,-1014.910142683667,-3625.0,155.0,-3367.4476451765413,0.8919323245132865,0.8919323245132865,0.7928287329006993,0.7928287329006993,1773318231.153756
800,10,-1219.575645647544,47.95846897661581,-1141.0136801387832,-3800.0,148.0,-3536.980891785993,0.8910403921887733,0.8910403921887733,0.7920359041677987,0.7920359041677987,1773318231.1672592
900,11,-1233.5968633651667,48.210545527785015,-1156.8793113265615,-1500.0,53.0,-1458.3263038943528,0.8901493517965845,0.8901493517965845,0.7912438682636309,0.7912438682636309,1773318231.1829982
1000,12,-1354.4170201969082,53.500018251395765,-1267.4140366286658,-3650.0,154.0,-3367.573817368647,0.889259202444788,0.889259202444788,0.7904526243953672,0.7904526243953672,1773318231.19896
1100,13,-1467.9461691870627,58.57501733882597,-1371.9378602713496,-3625.0,155.0,-3357.8905094823385,0.8883699432423432,0.8883699432423432,0.7896621717709719,0.7896621717709719,1773318231.2129672
1200,14,-1577.0488607277096,63.346266471884675,-1473.5981920916524,-3650.0,154.0,-3405.144496677409,0.8874815732991008,0.8874815732991008,0.7888725095992009,0.7888725095992009,1773318231.227903
1300,15,-1688.196417691324,67.57895314829044,-1576.3854809703105,-3800.0,148.0,-3529.343969664816,0.8865940917258017,0.8865940917258017,0.7880836370896016,0.7880836370896016,1773318231.2430491
1400,16,-1787.5365968067579,71.85000549087592,-1668.118197393068,-3675.0,153.0,-3411.0398094254624,0.885707497634076,0.885707497634076,0.787295553452512,0.787295553452512,1773318231.2586663
1500,17,-1874.40976696642,76.20750521633212,-1747.238926728481,-3525.0,159.0,-3250.5327841013277,0.8848217901364419,0.8848217901364419,0.7865082578990595,0.7865082578990595,1773318231.2749138
1600,18,-1964.4392786180988,80.04712995551552,-1830.8590408325751,-3675.0,153.0,-3419.641208810367,0.8839369683463054,0.8839369683463054,0.7857217496411605,0.7857217496411605,1773318231.289914
1700,19,-2054.9673146871937,83.49477345773974,-1914.0186910711018,-3775.0,149.0,-3494.0520456031136,0.8830530313779591,0.8830530313779591,0.7849360278915193,0.7849360278915193,1773318231.3046827
1800,20,-2129.7189489528337,87.22003478485276,-1982.4014884177527,-3550.0,158.0,-3281.6746380041227,0.8821699783465812,0.8821699783465812,0.7841510918636277,0.7841510918636277,1773318231.320128
1900,21,-2211.983001505192,90.30903304561012,-2058.618217274634,-3775.0,149.0,-3506.7360655553734,0.8812878083682346,0.8812878083682346,0.7833669407717642,0.7833669407717642,1773318231.3365798
2000,22,-2283.8838514299323,93.49358139332962,-2124.2633033454626,-3650.0,154.0,-3371.519938691207,0.8804065205598663,0.8804065205598663,0.7825835738309924,0.7825835738309924,1773318231.35264
2100,23,-2362.1896588584355,96.11890232366314,-2197.304777041338,-3850.0,146.0,-3585.092777262975,0.8795261140393065,0.8795261140393065,0.7818009902571614,0.7818009902571614,1773318231.3813016
2200,24,-2432.830175915514,98.76295720747997,-2263.948330796712,-3775.0,149.0,-3530.1758521488177,0.8786465879252672,0.8786465879252672,0.7810191892669043,0.7810191892669043,1773318231.4007788
2300,26,-2427.004233763751,99.62856887975066,-2260.299677186255,-1350.0,56.0,-1311.2132771992722,0.8768901733960046,0.8768901733960046,0.7794579319075597,0.7794579319075597,1773318231.4153156
2400,27,-2496.9040220755633,101.99714043576311,-2325.554658881749,-3825.0,147.0,-3565.3993110961424,0.8760132832226086,0.8760132832226086,0.7786784739756522,0.7786784739756522,1773318231.4291992
2500,28,-2549.558820971785,104.79728341397497,-2372.6774429408692,-3550.0,158.0,-3268.010340064148,0.875137269939386,0.875137269939386,0.7778997955016765,0.7778997955016765,1773318231.4437973
2600,29,-2603.3308799231954,107.30741924327621,-2421.7430108831563,-3625.0,155.0,-3353.988801786612,0.8742621326694466,0.8742621326694466,0.7771218957061748,0.7771218957061748,1773318231.4590974
2700,30,-2600.6643359270356,107.7420482811124,-2421.379259949322,-2550.0,116.0,-2414.467992206474,0.8733878705367771,0.8733878705367771,0.7763447738104686,0.7763447738104686,1773318231.472904
2800,32,-2562.424563174149,105.72719857370394,-2391.0221080232977,-1770.0,71.0,-1709.793926231083,0.8716419681835741,0.8716419681835741,0.7747928606076214,0.7747928606076214,1773318231.4870644
2900,33,-2613.0533350154415,108.29083864501874,-2436.383803523683,-3575.0,157.0,-3298.2560180310065,0.8707703262153905,0.8707703262153905,0.7740180677470138,0.7740180677470138,1773318231.500761
3000,34,-2656.150668264669,110.9262967127678,-2476.058980027544,-3475.0,161.0,-3229.887333600899,0.8698995558891751,0.8698995558891751,0.7732440496792667,0.7732440496792667,1773318231.515754
3100,35,-2704.5931348514355,113.1299818771294,-2519.895611507435,-3625.0,155.0,-3352.7916096253734,0.8690296563332859,0.8690296563332859,0.7724708056295875,0.7724708056295875,1773318231.5314004
3200,36,-2746.8634781088635,115.37348278327292,-2558.2757592603766,-3550.0,158.0,-3287.4985665662657,0.8681606266769526,0.8681606266769526,0.7716983348239579,0.7716983348239579,1773318231.54449
3300,37,-2788.2703042034204,117.45480864410926,-2596.325342033515,-3575.0,157.0,-3319.2674147231432,0.8672924660502757,0.8672924660502757,0.770926636489134,0.770926636489134,1773318231.559534
3400,39,-2753.3514495435866,115.61546480130859,-2566.0348143831993,-1295.0,45.0,-1266.0101297103297,0.8655587484106411,0.8655587484106411,0.7693855541427922,0.7693855541427922,1773318231.5750194
