global_step,episode,running_reward,running_time,running_discounted_reward,episode_reward,episode_time,episode_discounted_reward,epsilon_low,epsilon_high,lr_low,lr_high,timestamp
100,1,-180.0,7.800000000000001,-167.1084735639745,-3600.0,156.0,-3342.16947127949,0.8991,0.8991,0.7992,0.7992,1773318639.6931796
200,2,-224.75,9.41,-211.4068380685665,-1075.0,40.0,-1053.0757636558144,0.8982009,0.8982009,0.7984008,0.7984008,1773318639.7068477
300,3,-397.2625,16.5895,-372.2024248581164,-3675.0,153.0,-3427.318573859565,0.8973026990999999,0.8973026990999999,0.7976023992,0.7976023992,1773318639.7203627
400,4,-561.149375,23.410025,-523.573122324735,-3675.0,153.0,-3399.6163741904893,0.8964053964008999,0.8964053964008999,0.7968047968008,0.7968047968008,1773318639.7333581
500,5,-718.09190625,29.83952375,-669.2417484444725,-3700.0,152.0,-3436.9456447194852,0.895508991004499,0.895508991004499,0.7960079920039992,0.7960079920039992,1773318639.7485251
600,6,-872.1873109374999,35.7475475625,-812.4337970608125,-3800.0,148.0,-3533.0827207712737,0.8946134820134944,0.8946134820134944,0.7952119840119952,0.7952119840119952,1773318639.7626457
700,7,-1013.5779453906249,41.560170184375,-943.4134105060286,-3700.0,152.0,-3432.026065965136,0.893718868531481,0.893718868531481,0.7944167720279832,0.7944167720279832,1773318639.7765899
800,8,-1135.1490481210935,46.43216167515625,-1057.3851714469163,-3445.0,139.0,-3222.848629323781,0.8928251496629495,0.8928251496629495,0.7936223552559553,0.7936223552559553,1773318639.791272
900,9,-1265.8915957150389,51.610553591398435,-1178.523368819127,-3750.0,150.0,-3480.149118891133,0.8919323245132865,0.8919323245132865,0.7928287329006993,0.7928287329006993,1773318639.8046775
1000,10,-1398.847015929287,56.18002591182851,-1302.3944700270717,-3925.0,143.0,-3655.945392978024,0.8910403921887733,0.8910403921887733,0.7920359041677987,0.7920359041677987,1773318639.8182821
1100,12,-1542.9594318761815,61.72247338542522,-1439.7438187867608,-2095.0,76.0,-2013.4210902468903,0.889259202444788,0.889259202444788,0.7904526243953672,0.7904526243953672,1773318639.8316073
1200,13,-1651.8114602823723,65.48634971615395,-1541.3647503649913,-3720.0,137.0,-3472.162450351372,0.8883699432423432,0.8883699432423432,0.7896621717709719,0.7896621717709719,1773318639.8447468
1300,14,-1759.2208872682536,69.61203223034626,-1641.710451193761,-3800.0,148.0,-3548.278766940383,0.8874815732991008,0.8874815732991008,0.7888725095992009,0.7888725095992009,1773318639.8581026
1400,15,-1848.7598429048408,74.03143061882895,-1724.3774857720198,-3550.0,158.0,-3295.051142758938,0.8865940917258017,0.8865940917258017,0.7880836370896016,0.7880836370896016,1773318639.8713083
1500,16,-1937.5718507595986,78.0798590878875,-1806.385443053873,-3625.0,155.0,-3364.536631409084,0.885707497634076,0.885707497634076,0.787295553452512,0.787295553452512,1773318639.8845015
1600,18,-1988.7335953105376,79.40707282681846,-1859.2643094675113,-2645.0,99.0,-2509.503313743638,0.8839369683463054,0.8839369683463054,0.7857217496411605,0.7857217496411605,1773318639.8964152
1700,19,-2064.2969155450105,83.43671918547754,-1928.314115506404,-3500.0,160.0,-3240.260430245365,0.8830530313779591,0.8830530313779591,0.7849360278915193,0.7849360278915193,1773318639.9102995
1800,20,-2142.33206976776,87.01488322620366,-2000.478826720959,-3625.0,155.0,-3371.6083397975017,0.8821699783465812,0.8821699783465812,0.7841510918636277,0.7841510918636277,1773318639.9231026
1900,21,-2223.965466279372,90.11413906489348,-2076.20739483525,-3775.0,149.0,-3515.0501890067762,0.8812878083682346,0.8812878083682346,0.7833669407717642,0.7833669407717642,1773318639.9361188
2000,22,-2300.267192965403,93.1084321116488,-2146.2096140423364,-3750.0,150.0,-3476.2517789769827,0.8804065205598663,0.8804065205598663,0.7825835738309924,0.7825835738309924,1773318639.9493506
2100,23,-2369.003833317133,96.10301050606635,-2209.992428730854,-3675.0,153.0,-3421.8659078126934,0.8795261140393065,0.8795261140393065,0.7818009902571614,0.7818009902571614,1773318639.9779968
2200,24,-2436.803641651276,98.84785998076303,-2271.3104418271864,-3725.0,151.0,-3436.352690657507,0.8786465879252672,0.8786465879252672,0.7810191892669043,0.7810191892669043,1773318639.9995663
2300,25,-2503.713459568712,101.35546698172487,-2333.6772473655524,-3775.0,149.0,-3518.646552594512,0.8777679413373419,0.8777679413373419,0.7802381700776374,0.7802381700776374,1773318640.0135112
2400,26,-2437.2777865902763,98.53769363263862,-2274.324035252071,-1175.0,45.0,-1146.6130050959327,0.8768901733960046,0.8768901733960046,0.7794579319075597,0.7794579319075597,1773318640.0267067
2500,27,-2511.6638972607625,100.7608089510067,-2343.4715836953683,-3925.0,143.0,-3657.2750041180143,0.8760132832226086,0.8760132832226086,0.7786784739756522,0.7786784739756522,1773318640.0395608
2600,28,-2566.080702397724,103.52276850345635,-2393.7847185114097,-3600.0,156.0,-3349.7342800162037,0.875137269939386,0.875137269939386,0.7778997955016765,0.7778997955016765,1773318640.0528815
2700,29,-2621.5266672778375,105.99663007828353,-2445.205364706792,-3675.0,153.0,-3422.197642419059,0.8742621326694466,0.8742621326694466,0.7771218957061748,0.7771218957061748,1773318640.0645227
2800,31,-2671.677817218248,108.13195864565087,-2493.1012707656455,-2600.0,105.0,-2474.569198253098,0.8725144826662403,0.8725144826662403,0.7755684290366581,0.7755684290366581,1773318640.0781066
2900,32,-2576.5939263573355,104.37536071336832,-2406.2543935284007,-770.0,33.0,-756.163726020751,0.8716419681835741,0.8716419681835741,0.7747928606076214,0.7747928606076214,1773318640.0907845
3000,33,-2634.0142300394687,106.7065926776999,-2459.6811042652917,-3725.0,151.0,-3474.78860826623,0.8707703262153905,0.8707703262153905,0.7740180677470138,0.7740180677470138,1773318640.10439
3100,34,-2701.063518537495,108.4212630438149,-2521.8054590394454,-3975.0,141.0,-3702.168199748367,0.8698995558891751,0.8698995558891751,0.7732440496792667,0.7732440496792667,1773318640.1175733
3200,35,-2753.5103426106202,110.50019989162415,-2570.7196460471077,-3750.0,150.0,-3500.0891991927,0.8690296563332859,0.8690296563332859,0.7724708056295875,0.7724708056295875,1773318640.1293058
3300,36,-2798.334825480089,112.67518989704294,-2611.5484294227267,-3650.0,154.0,-3387.295313559492,0.8681606266769526,0.8681606266769526,0.7716983348239579,0.7716983348239579,1773318640.1434312
3400,37,-2845.9180842060846,114.54143040219078,-2655.2274349959125,-3750.0,150.0,-3485.128540886442,0.8672924660502757,0.8672924660502757,0.770926636489134,0.770926636489134,1773318640.1571462
3500,38,-2878.6221799957802,116.81435888208124,-2683.556311256206,-3500.0,160.0,-3221.804960201778,0.8664251735842253,0.8664251735842253,0.7701557098526448,0.7701557098526448,1773318640.171238
3600,39,-2923.441070995991,118.42364093797717,-2724.756918109496,-3775.0,149.0,-3507.568448322006,0.8655587484106411,0.8655587484106411,0.7693855541427922,0.7693855541427922,1773318640.184185
3700,40,-2956.0190174461914,120.3524588910783,-2754.67375956252,-3575.0,157.0,-3323.093747169982,0.8646931896622304,0.8646931896622304,0.7686161685886495,0.7686161685886495,1773318640.1968737
3800,42,-2917.9946632451874,117.46059414919816,-2721.976705350053,-1275.0,41.0,-1247.4691826467997,0.8629646679760956,0.8629646679760956,0.7670797048676407,0.7670797048676407,1773318640.209075
3900,43,-2958.344930082928,119.13756444173825,-2758.961217672958,-3725.0,151.0,-3461.6669518081517,0.8621017033081195,0.8621017033081195,0.766312625162773,0.766312625162773,1773318640.2221472
4000,45,-2919.0937993998423,118.09415190866876,-2723.682852710304,-1445.0,68.0,-1391.0225916158035,0.8603783620032066,0.8603783620032066,0.7647807662250726,0.7647807662250726,1773318640.236062
4100,46,-2943.13910942985,120.38944431323532,-2745.0093069476175,-3400.0,164.0,-3150.211937456576,0.8595179836412034,0.8595179836412034,0.7640159854588475,0.7640159854588475,1773318640.2616918
4200,47,-2984.7321539583577,121.81997209757355,-2783.64837840039,-3775.0,149.0,-3517.790736003072,0.8586584656575621,0.8586584656575621,0.7632519694733887,0.7632519694733887,1773318640.27396
4300,48,-3026.74554626044,123.07897349269487,-2822.8274262851182,-3825.0,147.0,-3567.2293360949634,0.8577998071919045,0.8577998071919045,0.7624887175039153,0.7624887175039153,1773318640.2874565
4400,49,-3062.9082689474176,124.42502481806012,-2855.7257397128465,-3750.0,150.0,-3480.7936948396828,0.8569420073847126,0.8569420073847126,0.7617262287864114,0.7617262287864114,1773318640.306977
4500,50,-3099.7628555000465,125.60377357715711,-2890.2233638902735,-3800.0,148.0,-3545.678223261394,0.8560850653773279,0.8560850653773279,0.7609645025576249,0.7609645025576249,1773318640.320118
4600,51,-3131.024712725044,126.87358489829926,-2918.3556103566393,-3725.0,151.0,-3452.868293217592,0.8552289803119505,0.8552289803119505,0.7602035380550674,0.7602035380550674,1773318640.3352926
4700,52,-3154.4734770887917,128.3299056533843,-2939.7465127806477,-3600.0,156.0,-3346.1736588368017,0.8543737513316385,0.8543737513316385,0.7594433345170123,0.7594433345170123,1773318640.3476706
4800,53,-3180.499803234352,129.56341037071508,-2963.2810094814486,-3675.0,153.0,-3410.436446796665,0.8535193775803068,0.8535193775803068,0.7586838911824952,0.7586838911824952,1773318640.3610528
4900,54,-3213.9748130726343,130.38523985217932,-2995.815000479316,-3850.0,146.0,-3613.9608294388026,0.8526658582027266,0.8526658582027266,0.7579252072913127,0.7579252072913127,1773318640.374372
5000,55,-3247.0260724190025,131.11597785957036,-3026.64721186897,-3875.0,145.0,-3612.459228272392,0.8518131923445238,0.8518131923445238,0.7571672820840214,0.7571672820840214,1773318640.3867917
5100,56,-3272.1747687980524,132.06017896659182,-3049.406718593418,-3750.0,150.0,-3481.8373463579455,0.8509613791521793,0.8509613791521793,0.7564101148019374,0.7564101148019374,1773318640.3997724
5200,57,-3293.5660303581494,133.0571700182622,-3068.095806212341,-3700.0,152.0,-3423.188470971872,0.8501104177730271,0.8501104177730271,0.7556537046871354,0.7556537046871354,1773318640.412777
5300,58,-3322.637728840242,133.6543115173491,-3095.124653787233,-3875.0,145.0,-3608.6727577101824,0.849260307355254,0.849260307355254,0.7548980509824483,0.7548980509824483,1773318640.426437
5400,59,-3342.7558423982296,134.52159594148165,-3113.9599515842865,-3725.0,151.0,-3471.8306097283053,0.8484110470478988,0.8484110470478988,0.7541431529314658,0.7541431529314658,1773318640.4394915
5500,60,-3276.868050278318,132.54551614440754,-3054.4838904144112,-2025.0,95.0,-1924.4387281867907,0.8475626360008509,0.8475626360008509,0.7533890097785344,0.7533890097785344,1773318640.4516988
5600,61,-3296.7746477644023,133.56824033718715,-3072.62743177439,-3675.0,153.0,-3417.354717613987,0.8467150733648501,0.8467150733648501,0.7526356207687559,0.7526356207687559,1773318640.466209
5700,63,-3199.9016196073726,130.35283690431137,-2983.5915368383658,-1095.0,47.0,-1071.0336401701213,0.8450224899331937,0.8450224899331937,0.7511311021628392,0.7511311021628392,1773318640.4796424
5800,64,-3147.406538627004,128.4851950590958,-2937.5457892128616,-2150.0,93.0,-2062.676584328283,0.8441774674432605,0.8441774674432605,0.7503799710606763,0.7503799710606763,1773318640.4931495
