global_step,episode,running_reward,running_time,running_discounted_reward,episode_reward,episode_time,episode_discounted_reward,epsilon_low,epsilon_high,lr_low,lr_high,timestamp
100,1,-190.0,7.4,-176.7424928342068,-3800.0,148.0,-3534.8498566841354,0.8991,0.8991,0.7992,0.7992,1773317259.3952448
200,2,-323.0,12.080000000000002,-303.71750666174404,-2850.0,101.0,-2716.2427693849518,0.8982009,0.8982009,0.7984008,0.7984008,1773317259.4608767
300,3,-483.09999999999997,19.426000000000002,-452.2962925433847,-3525.0,159.0,-3275.2932242945576,0.8973026990999999,0.8973026990999999,0.7976023992,0.7976023992,1773317259.5234804
400,5,-637.7477499999999,25.851965000000003,-597.1721558599569,-520.0,22.0,-513.4970919607396,0.895508991004499,0.895508991004499,0.7960079920039992,0.7960079920039992,1773317259.5920765
500,6,-804.6103624999998,31.609366750000003,-752.0096802041438,-3975.0,141.0,-3693.9226427436956,0.8946134820134944,0.8946134820134944,0.7952119840119952,0.7952119840119952,1773317259.6555934
600,7,-844.1298443749998,33.178898412500004,-791.7319428225319,-1595.0,63.0,-1546.4549325719045,0.893718868531481,0.893718868531481,0.7944167720279832,0.7944167720279832,1773317259.7199247
700,8,-984.4233521562498,39.219953491875,-922.5524581304905,-3650.0,154.0,-3408.142248981705,0.8928251496629495,0.8928251496629495,0.7936223552559553,0.7936223552559553,1773317259.7846131
800,9,-1093.9521845484373,43.15895581728125,-1025.7404664825747,-3175.0,118.0,-2986.3126251721733,0.8919323245132865,0.8919323245132865,0.7928287329006993,0.7928287329006993,1773317259.8486142
900,11,-1325.4793465549646,52.01345762509633,-1242.5547616100312,-3320.0,114.0,-3150.841108743041,0.8901493517965845,0.8901493517965845,0.7912438682636309,0.7912438682636309,1773317259.9158626
1000,12,-1437.9553792272163,57.262784743841515,-1345.464952543289,-3575.0,157.0,-3300.7585802751855,0.889259202444788,0.889259202444788,0.7904526243953672,0.7904526243953672,1773317259.9813156
1100,13,-1551.0576102658554,61.999645506649436,-1451.1990503051163,-3700.0,152.0,-3460.146907779835,0.8883699432423432,0.8883699432423432,0.7896621717709719,0.7896621717709719,1773317260.0469413
1200,14,-1661.0047297525625,66.39966323131696,-1552.98521669832,-3750.0,150.0,-3486.92237816919,0.8874815732991008,0.8874815732991008,0.7888725095992009,0.7888725095992009,1773317260.1129098
1300,15,-1759.2044932649344,70.8296800697511,-1643.079795002438,-3625.0,155.0,-3354.876782780682,0.8865940917258017,0.8865940917258017,0.7880836370896016,0.7880836370896016,1773317260.1752758
1400,16,-1869.9942686016875,74.33819606626355,-1745.5004085415244,-3975.0,141.0,-3691.49206578417,0.885707497634076,0.885707497634076,0.787295553452512,0.787295553452512,1773317260.2370057
1500,17,-1966.494555171603,78.02128626295037,-1834.6075053145369,-3800.0,148.0,-3527.642344001772,0.8848217901364419,0.8848217901364419,0.7865082578990595,0.7865082578990595,1773317260.2981496
1600,18,-2054.419827413023,81.67022194980285,-1915.0621965166724,-3725.0,151.0,-3443.7013293572504,0.8839369683463054,0.8839369683463054,0.7857217496411605,0.7857217496411605,1773317260.359296
1700,19,-2131.698836042372,85.3867108523127,-1985.8036042472393,-3600.0,156.0,-3329.8903511280114,0.8830530313779591,0.8830530313779591,0.7849360278915193,0.7849360278915193,1773317260.4219859
