global_step,episode,running_reward,running_time,running_discounted_reward,episode_reward,episode_time,episode_discounted_reward,epsilon_low,epsilon_high,lr_low,lr_high,timestamp
100,1,-168.5,6.1000000000000005,-157.87904840740217,-3370.0,122.0,-3157.580968148043,0.8991,0.8991,0.7992,0.7992,1773322882.182659
200,5,-301.56592812499997,11.646844375,-289.20780044078913,-495.0,15.0,-490.16547395800063,0.895508991004499,0.895508991004499,0.7960079920039992,0.7960079920039992,1773322882.2195446
300,7,-476.6757501328125,18.586277048437502,-456.36292650193496,-2575.0,95.0,-2448.556772411429,0.893718868531481,0.893718868531481,0.7944167720279832,0.7944167720279832,1773322882.254504
400,9,-510.5873644948632,19.224115036214844,-490.9816697896401,-520.0,11.0,-516.6314458537131,0.8919323245132865,0.8919323245132865,0.7928287329006993,0.7928287329006993,1773322882.2898319
500,14,-606.5563039494895,25.104565317830165,-584.112593538888,-1145.0,46.0,-1114.144432278628,0.8874815732991008,0.8874815732991008,0.7888725095992009,0.7888725095992009,1773322882.32558
600,18,-733.1678380437587,28.8001878549059,-706.9611971123455,-575.0,13.0,-570.7433462873033,0.8839369683463054,0.8839369683463054,0.7857217496411605,0.7857217496411605,1773322882.365701
700,22,-805.527786385629,30.78787675899495,-777.6837091655698,-545.0,16.0,-540.1225426885004,0.8804065205598663,0.8804065205598663,0.7825835738309924,0.7825835738309924,1773322882.399147
800,27,-822.6311629192716,30.53170307970957,-797.3626558857633,-470.0,13.0,-466.39535785476727,0.8760132832226086,0.8760132832226086,0.7786784739756522,0.7786784739756522,1773322882.442814
900,28,-932.499604773308,34.30511792572409,-900.7729710512646,-3020.0,106.0,-2865.5689591957894,0.875137269939386,0.875137269939386,0.7778997955016765,0.7778997955016765,1773322882.480869
1000,31,-959.7299736425149,37.65147548156769,-927.0263381128175,-750.0,21.0,-740.0288303029898,0.8725144826662403,0.8725144826662403,0.7755684290366581,0.7755684290366581,1773322882.5185938
1100,32,-986.7434749603891,38.0189017074893,-953.899853006411,-1500.0,45.0,-1464.49663598469,0.8716419681835741,0.8716419681835741,0.7747928606076214,0.7747928606076214,1773322882.550538
1200,35,-974.8423118441635,41.18433085145863,-941.6055826347637,-295.0,18.0,-291.06960853385993,0.8690296563332859,0.8690296563332859,0.7724708056295875,0.7724708056295875,1773322882.5855846
1300,39,-991.2193745115202,40.39656988058088,-959.4873695085691,-800.0,25.0,-789.0234450367129,0.8655587484106411,0.8655587484106411,0.7693855541427922,0.7693855541427922,1773322882.6208005
1400,44,-994.3484412526875,40.79275602648012,-963.9798170490456,-970.0,29.0,-955.7529927494521,0.8612396016048114,0.8612396016048114,0.7655463125376102,0.7655463125376102,1773322882.6577885
1500,46,-984.5869682305504,38.84796231389831,-956.1170304607019,-675.0,15.0,-669.3282527936669,0.8595179836412034,0.8595179836412034,0.7640159854588475,0.7640159854588475,1773322882.6906905
1600,50,-1006.5234892923346,39.640901854434624,-976.0379855590063,-1145.0,37.0,-1124.5682327461168,0.8560850653773279,0.8560850653773279,0.7609645025576249,0.7609645025576249,1773322882.7378998
1700,54,-1046.2295478004146,40.558868566073585,-1012.1437771846178,-750.0,27.0,-737.4259969759016,0.8526658582027266,0.8526658582027266,0.7579252072913127,0.7579252072913127,1773322882.7784786
1800,56,-1182.284666889874,44.954378880881414,-1138.2600632573342,-1175.0,34.0,-1153.5824773452307,0.8509613791521793,0.8509613791521793,0.7564101148019374,0.7564101148019374,1773322882.8185644
1900,58,-1220.8994118681112,47.86132693999548,-1174.1785207965295,-375.0,9.0,-372.7567876146636,0.849260307355254,0.849260307355254,0.7548980509824483,0.7548980509824483,1773322882.8521194
2000,61,-1154.3880082504215,46.49723018517862,-1112.286841588352,-825.0,54.0,-804.0765641432698,0.8467150733648501,0.8467150733648501,0.7526356207687559,0.7526356207687559,1773322882.8874605
2100,65,-1154.9892476450198,46.245503343516646,-1115.191714256602,-1195.0,44.0,-1165.3824780734055,0.8433332899758172,0.8433332899758172,0.7496295910896157,0.7496295910896157,1773322882.9286442
2200,68,-1131.9151561996487,45.37311342914758,-1094.9050231198887,-1325.0,54.0,-1290.4648588390764,0.8408058192624265,0.8408058192624265,0.7473829504554905,0.7473829504554905,1773322882.9708395
