global_step,episode,running_reward,running_time,running_discounted_reward,episode_reward,episode_time,episode_discounted_reward,epsilon_low,epsilon_high,lr_low,lr_high,timestamp
100,3,-128.205625,5.073875,-125.25424562420855,-690.0,45.0,-674.0800847306923,0.8973026990999999,0.8973026990999999,0.7976023992,0.7976023992,1773320948.9256055
200,6,-239.21717273437497,11.425838578125,-233.1948258677682,-775.0,23.0,-764.0680516438474,0.8946134820134944,0.8946134820134944,0.7952119840119952,0.7952119840119952,1773320948.9749277
300,9,-417.71569847313464,18.78110335091992,-404.91873070322583,-1670.0,78.0,-1615.9456244871212,0.8919323245132865,0.8919323245132865,0.7928287329006993,0.7928287329006993,1773320949.0226438
400,13,-488.28939087948356,21.772263561220214,-474.82050962320034,-545.0,53.0,-522.920898560088,0.8883699432423432,0.8883699432423432,0.7896621717709719,0.7896621717709719,1773320949.068542
500,18,-510.05169608353066,24.28786438489806,-496.06166899615573,-320.0,10.0,-317.94669709578756,0.8839369683463054,0.8839369683463054,0.7857217496411605,0.7857217496411605,1773320949.1154435
600,21,-586.891197929617,27.003182727001974,-571.2338148905961,-1395.0,54.0,-1355.399234041702,0.8812878083682346,0.8812878083682346,0.7833669407717642,0.7833669407717642,1773320949.1654997
700,24,-616.1914658249052,28.16947879056331,-600.379549561749,-500.0,13.0,-496.317694619465,0.8786465879252672,0.8786465879252672,0.7810191892669043,0.7810191892669043,1773320949.2211382
800,28,-696.3023626110465,32.84186028415625,-677.0576476100073,-1835.0,87.0,-1760.579753024175,0.875137269939386,0.875137269939386,0.7778997955016765,0.7778997955016765,1773320949.269089
900,32,-741.8558449864636,34.220219213072035,-721.6921793308481,-1695.0,75.0,-1632.975502302026,0.8716419681835741,0.8716419681835741,0.7747928606076214,0.7747928606076214,1773320949.31698
1000,35,-801.8136550952692,36.137185447807624,-779.963627291461,-1725.0,60.0,-1669.6041289636544,0.8690296563332859,0.8690296563332859,0.7724708056295875,0.7724708056295875,1773320949.3653193
1100,36,-837.2229723405056,39.33032617541724,-813.1059732102377,-1510.0,100.0,-1442.810545666995,0.8681606266769526,0.8681606266769526,0.7716983348239579,0.7716983348239579,1773320949.411879
1200,39,-863.457795910441,43.47696340464835,-837.0201289521692,-545.0,16.0,-540.3447790098026,0.8655587484106411,0.8655587484106411,0.7693855541427922,0.7693855541427922,1773320949.4578955
1300,43,-862.1043651302783,42.761164674107356,-836.4843273549976,-745.0,29.0,-732.6879359618316,0.8621017033081195,0.8621017033081195,0.766312625162773,0.766312625162773,1773320949.5055788
1400,44,-886.2491468737644,42.823106440401986,-860.3270182140905,-1345.0,44.0,-1313.3381445368555,0.8612396016048114,0.8612396016048114,0.7655463125376102,0.7655463125376102,1773320949.5517077
1500,46,-901.2773550535723,46.91785356246278,-872.4453966531074,-675.0,21.0,-666.2649174996428,0.8595179836412034,0.8595179836412034,0.7640159854588475,0.7640159854588475,1773320949.5982187
1600,49,-976.5376722890563,51.985444698116524,-943.5504613320364,-1760.0,119.0,-1667.5940674737142,0.8569420073847126,0.8569420073847126,0.7617262287864114,0.7617262287864114,1773320949.650248
1700,51,-936.5502492408732,50.09936384005017,-905.6105050582046,-620.0,19.0,-613.6273548195179,0.8552289803119505,0.8552289803119505,0.7602035380550674,0.7602035380550674,1773320949.6974807
1800,55,-1010.0871251957486,50.27691371874486,-977.1070959264339,-545.0,19.0,-538.0095167008209,0.8518131923445238,0.8518131923445238,0.7571672820840214,0.7571672820840214,1773320949.74739
1900,60,-995.3205283156459,47.40618961939699,-964.7148725183805,-1745.0,70.0,-1685.2440697897116,0.8475626360008509,0.8475626360008509,0.7533890097785344,0.7533890097785344,1773320949.7954085
2000,64,-951.7171660663955,45.33226898368397,-923.9832465789304,-700.0,26.0,-689.5994029634662,0.8441774674432605,0.8441774674432605,0.7503799710606763,0.7503799710606763,1773320949.8450227
2100,65,-1005.1313077630757,49.91565553449977,-973.1017782414075,-2020.0,137.0,-1906.3538798284721,0.8433332899758172,0.8433332899758172,0.7496295910896157,0.7496295910896157,1773320949.9237301
2200,68,-1073.783204993367,51.387935163891726,-1035.4270494934046,-3075.0,123.0,-2877.1226352321537,0.8408058192624265,0.8408058192624265,0.7473829504554905,0.7473829504554905,1773320949.9721372
2300,70,-1061.0393425065138,52.437611485412276,-1023.0107457276448,-870.0,30.0,-855.869182466035,0.8391250484297209,0.8391250484297209,0.74588893193753,0.74588893193753,1773320950.018875
2400,73,-1078.412356281522,52.106197147305345,-1040.4651272309143,-1770.0,66.0,-1708.3581005444255,0.836610189820452,0.836610189820452,0.7436535020626244,0.7436535020626244,1773320950.0676796
2500,74,-1131.9917384674459,53.30088728994007,-1091.9381035752795,-2150.0,76.0,-2069.9246541182197,0.8357735796306315,0.8357735796306315,0.7429098485605617,0.7429098485605617,1773320950.129945
