global_step,episode,running_reward,running_time,running_discounted_reward,episode_reward,episode_time,episode_discounted_reward,epsilon_low,epsilon_high,lr_low,lr_high,timestamp
100,1,-142.75,7.15,-133.5614150795493,-2855.0,143.0,-2671.228301590986,0.8991,0.8991,0.7992,0.7992,1773322842.4635136
200,4,-303.07590625,12.45135625,-289.30335718783266,-820.0,29.0,-805.7824269407236,0.8964053964008999,0.8964053964008999,0.7968047968008,0.7968047968008,1773322842.4910681
300,5,-377.6721109375,15.6787884375,-360.9318684724608,-1795.0,77.0,-1721.8735828803965,0.895508991004499,0.895508991004499,0.7960079920039992,0.7960079920039992,1773322842.5074787
400,6,-441.038505390625,22.144849015625,-418.92145458106376,-1645.0,145.0,-1520.7235906445198,0.8946134820134944,0.8946134820134944,0.7952119840119952,0.7952119840119952,1773322842.5205545
500,12,-560.7824974378938,26.021857602375942,-537.654522203147,-345.0,9.0,-343.0155362084701,0.889259202444788,0.889259202444788,0.7904526243953672,0.7904526243953672,1773322842.5348265
600,15,-689.7102687408141,31.03636516183707,-662.5174838314404,-2220.0,96.0,-2115.011062666612,0.8865940917258017,0.8865940917258017,0.7880836370896016,0.7880836370896016,1773322842.5498106
700,17,-741.4760175385846,35.562819558557955,-711.3433273002321,-1720.0,133.0,-1614.7748992716877,0.8848217901364419,0.8848217901364419,0.7865082578990595,0.7865082578990595,1773322842.5673602
800,20,-767.841750537144,35.64417241901863,-738.6174939059164,-550.0,17.0,-543.8390848030492,0.8821699783465812,0.8821699783465812,0.7841510918636277,0.7841510918636277,1773322842.5791807
900,24,-866.4606548234445,37.01719496136828,-836.5124606137762,-745.0,26.0,-733.820957799127,0.8786465879252672,0.8786465879252672,0.7810191892669043,0.7810191892669043,1773322842.5961237
1000,26,-980.1682409781587,40.15051845263487,-945.8863840559586,-2325.0,75.0,-2237.3411951764533,0.8768901733960046,0.8768901733960046,0.7794579319075597,0.7794579319075597,1773322842.608356
1100,29,-999.9086206086487,39.17392575832782,-967.2328971750766,-825.0,18.0,-816.5029211274638,0.8742621326694466,0.8742621326694466,0.7771218957061748,0.7771218957061748,1773322842.6199372
1200,31,-1052.5050300993053,44.876967996890855,-1016.2531276043978,-1420.0,47.0,-1386.7311513254328,0.8725144826662403,0.8725144826662403,0.7755684290366581,0.7755684290366581,1773322842.6319094
1300,36,-1022.151532038706,41.721157056291695,-989.9110694933825,-1500.0,54.0,-1457.8509655959497,0.8681606266769526,0.8681606266769526,0.7716983348239579,0.7716983348239579,1773322842.6445115
1400,38,-1102.1792576649323,45.29584424330325,-1066.461875888508,-1955.0,93.0,-1877.581324416531,0.8664251735842253,0.8664251735842253,0.7701557098526448,0.7701557098526448,1773322842.6592748
1500,42,-1119.3047377384473,44.00229823519701,-1084.3618722372448,-2120.0,85.0,-2030.360620018862,0.8629646679760956,0.8629646679760956,0.7670797048676407,0.7670797048676407,1773322842.671027
1600,45,-1112.032649518501,42.64734544940203,-1078.8492017481867,-1145.0,37.0,-1124.5682327461168,0.8603783620032066,0.8603783620032066,0.7647807662250726,0.7647807662250726,1773322842.6830308
1700,49,-1132.1674182368786,43.007635664447,-1095.8841553408065,-750.0,27.0,-737.4259969759016,0.8569420073847126,0.8569420073847126,0.7617262287864114,0.7617262287864114,1773322842.699281
1800,50,-1264.3090473250345,47.85725388122465,-1217.006979658982,-3775.0,140.0,-3518.3406417043184,0.8560850653773279,0.8560850653773279,0.7609645025576249,0.7609645025576249,1773322842.712338
1900,51,-1259.8435949587827,47.16439118716342,-1213.8357545432943,-1175.0,34.0,-1153.5824773452307,0.8552289803119505,0.8552289803119505,0.7602035380550674,0.7602035380550674,1773322842.7239888
2000,56,-1214.901628323077,48.10729557942004,-1171.2759954509813,-835.0,52.0,-814.2790562866408,0.8509613791521793,0.8509613791521793,0.7564101148019374,0.7564101148019374,1773322842.7366514
2100,61,-1135.5539787466068,43.50519014903323,-1098.561134251362,-595.0,20.0,-588.0655877790058,0.8467150733648501,0.8467150733648501,0.7526356207687559,0.7526356207687559,1773322842.7583315
