global_step,episode,running_reward,running_time,running_discounted_reward,episode_reward,episode_time,episode_discounted_reward,epsilon_low,epsilon_high,lr_low,lr_high,timestamp
100,1,-192.5,7.300000000000001,-178.9082911354318,-3850.0,146.0,-3578.1658227086355,0.8991,0.8991,0.7992,0.7992,1773314708.0732427
200,2,-375.375,14.235000000000001,-349.9454052534017,-3850.0,146.0,-3599.65057349483,0.8982009,0.8982009,0.7984008,0.7984008,1773314708.1581109
300,3,-555.35625,20.57325,-518.5210437812564,-3975.0,141.0,-3721.458175810495,0.8973026990999999,0.8973026990999999,0.7976023992,0.7976023992,1773314708.2417035
400,4,-721.3384375,26.794587500000002,-673.3001448887607,-3875.0,145.0,-3614.1030659313424,0.8964053964008999,0.8964053964008999,0.7968047968008,0.7968047968008,1773314708.3232949
500,5,-864.021515625,33.304858125,-805.0377777054889,-3575.0,157.0,-3308.0528012233253,0.895508991004499,0.895508991004499,0.7960079920039992,0.7960079920039992,1773314708.4044461
600,6,-1008.32043984375,39.13961521875,-937.9979141263407,-3750.0,150.0,-3464.2405061225263,0.8946134820134944,0.8946134820134944,0.7952119840119952,0.7952119840119952,1773314708.484059
700,7,-1146.6544178515624,44.6326344578125,-1066.4139869520734,-3775.0,149.0,-3506.319370640996,0.893718868531481,0.893718868531481,0.7944167720279832,0.7944167720279832,1773314708.5651052
800,8,-1275.5716969589841,49.95100273492187,-1185.6862344453543,-3725.0,151.0,-3451.8589368176954,0.8928251496629495,0.8928251496629495,0.7936223552559553,0.7936223552559553,1773314708.6462471
900,9,-1245.5431121110348,48.903452598175775,-1159.6617779808835,-675.0,29.0,-665.1971051559401,0.8919323245132865,0.8919323245132865,0.7928287329006993,0.7928287329006993,1773314708.744879
1000,10,-1350.765956505483,54.75827996826699,-1256.600386947979,-3350.0,166.0,-3098.4339573227935,0.8910403921887733,0.8910403921887733,0.7920359041677987,0.7920359041677987,1773314708.8246243
