global_step,episode,running_reward,running_time,running_discounted_reward,episode_reward,episode_time,episode_discounted_reward,epsilon_low,epsilon_high,lr_low,lr_high,timestamp
100,1,-171.0,7.15,-158.4241151013267,-3420.0,143.0,-3168.4823020265335,0.8991,0.8991,0.7992,0.7992,1773315367.5055766
200,2,-362.45,13.7925,-337.0766976057434,-4000.0,140.0,-3731.4757651896607,0.8982009,0.8982009,0.7984008,0.7984008,1773315367.5221822
300,3,-528.0775,20.752875,-490.4549027564444,-3675.0,153.0,-3404.640800619764,0.8973026990999999,0.8973026990999999,0.7976023992,0.7976023992,1773315367.5371382
400,4,-681.6736249999999,27.51523125,-632.1696175411334,-3600.0,156.0,-3324.7491984502267,0.8964053964008999,0.8964053964008999,0.7968047968008,0.7968047968008,1773315367.5520802
500,5,-826.3399437499999,33.9894696875,-765.8891931626339,-3575.0,157.0,-3306.561129971141,0.895508991004499,0.895508991004499,0.7960079920039992,0.7960079920039992,1773315367.5679219
600,6,-906.0229465624998,36.339996203125,-843.642541617386,-2420.0,81.0,-2320.956162257675,0.8946134820134944,0.8946134820134944,0.7952119840119952,0.7952119840119952,1773315367.5841205
700,7,-1056.9717992343749,41.67299639296874,-984.4018454639107,-3925.0,143.0,-3658.828618547882,0.893718868531481,0.893718868531481,0.7944167720279832,0.7944167720279832,1773315367.5980132
800,8,-1199.1232092726561,46.78934657332031,-1117.7123952899012,-3900.0,144.0,-3650.612841983723,0.8928251496629495,0.8928251496629495,0.7936223552559553,0.7936223552559553,1773315367.6139338
900,9,-1330.4170488090233,51.79987924465429,-1240.1360002104211,-3825.0,147.0,-3566.184493700296,0.8919323245132865,0.8919323245132865,0.7928287329006993,0.7928287329006993,1773315367.6281974
1000,10,-1448.896196368572,56.809885282421575,-1350.1286886303562,-3700.0,152.0,-3439.989768609124,0.8910403921887733,0.8910403921887733,0.7920359041677987,0.7920359041677987,1773315367.6455514
1100,11,-1557.7013865501433,61.71939101830049,-1450.8338102688688,-3625.0,155.0,-3364.231121400606,0.8901493517965845,0.8901493517965845,0.7912438682636309,0.7912438682636309,1773315367.6608493
1200,12,-1657.3163172226361,66.53342146738547,-1542.7478799061037,-3550.0,158.0,-3289.115203013566,0.889259202444788,0.889259202444788,0.7904526243953672,0.7904526243953672,1773315367.675737
1300,13,-1759.4505013615042,70.80675039401619,-1637.6098454853714,-3700.0,152.0,-3439.987191491457,0.8883699432423432,0.8883699432423432,0.7896621717709719,0.7896621717709719,1773315367.6904714
1400,15,-1788.7790774787572,72.4080922305996,-1666.6204529932247,-645.0,20.0,-638.7790127957662,0.8865940917258017,0.8865940917258017,0.7880836370896016,0.7880836370896016,1773315367.7082052
1500,16,-1876.8401236048194,76.68768761906964,-1747.4993880692746,-3550.0,158.0,-3284.1991545142214,0.885707497634076,0.885707497634076,0.787295553452512,0.787295553452512,1773315367.7250023
1600,17,-1964.2481174245784,80.60330323811615,-1828.1573131433233,-3625.0,155.0,-3360.65788955025,0.8848217901364419,0.8848217901364419,0.7865082578990595,0.7865082578990595,1773315367.740758
1700,18,-2057.2857115533493,83.92313807621034,-1915.81259946943,-3825.0,147.0,-3581.2630396654604,0.8839369683463054,0.8839369683463054,0.7857217496411605,0.7857217496411605,1773315367.7570949
1800,19,-2131.921425975682,87.62698117239982,-1984.1971890779078,-3550.0,158.0,-3283.504391638985,0.8830530313779591,0.8830530313779591,0.7849360278915193,0.7849360278915193,1773315367.7745326
1900,20,-2202.8253546768974,91.14563211377984,-2049.815118610696,-3550.0,158.0,-3296.555779733676,0.8821699783465812,0.8821699783465812,0.7841510918636277,0.7841510918636277,1773315367.7911258
2000,21,-2246.4340869430525,92.38835050809084,-2092.969756694463,-3075.0,116.0,-2912.907880286031,0.8812878083682346,0.8812878083682346,0.7833669407717642,0.7833669407717642,1773315367.8086536
