global_step,episode,running_reward,running_time,running_discounted_reward,episode_reward,episode_time,episode_discounted_reward,epsilon_low,epsilon_high,lr_low,lr_high,timestamp
50,0,0.0,0.0,0.0,0.0,0.0,0.0,0.9,0.9,0.8,0.8,1773310380.567025
100,1,-190.0,7.4,-175.81780879189884,-3800.0,148.0,-3516.3561758379765,0.8991,0.8991,0.7992,0.7992,1773310380.5734148
150,1,-190.0,7.4,-175.81780879189884,-3800.0,148.0,-3516.3561758379765,0.8991,0.8991,0.7992,0.7992,1773310380.586021
200,2,-365.5,14.63,-338.81233421880086,-3700.0,152.0,-3435.7083173299393,0.8982009,0.8982009,0.7984008,0.7984008,1773310380.5921574
