global_step,episode,running_reward,running_time,running_discounted_reward,episode_reward,episode_time,episode_discounted_reward,epsilon_low,epsilon_high,lr_low,lr_high,timestamp
100,4,-156.02784374999996,6.09573125,-152.9372285451865,-450.0,9.0,-447.4826859165125,0.8964053964008999,0.8964053964008999,0.7968047968008,0.7968047968008,1773321127.263543
200,8,-318.36756015839836,11.476892451445313,-311.7865626228988,-1520.0,55.0,-1476.085649834566,0.8928251496629495,0.8928251496629495,0.7936223552559553,0.7936223552559553,1773321127.2966766
300,11,-470.2603868908067,17.667000665557925,-458.9447485368517,-1020.0,30.0,-1003.5397604811168,0.8901493517965845,0.8901493517965845,0.7912438682636309,0.7912438682636309,1773321127.3295896
400,15,-565.9356179999801,21.68325121085109,-552.3282306776152,-620.0,16.0,-614.1757609237391,0.8865940917258017,0.8865940917258017,0.7880836370896016,0.7880836370896016,1773321127.3602633
500,17,-663.769395244982,25.944134217793106,-644.099110798771,-2685.0,118.0,-2539.489960105816,0.8848217901364419,0.8848217901364419,0.7865082578990595,0.7865082578990595,1773321127.3938608
600,18,-740.0809254827328,31.79692750690345,-715.1209152360449,-2190.0,143.0,-2064.5351995442506,0.8839369683463054,0.8839369683463054,0.7857217496411605,0.7857217496411605,1773321127.425002
700,19,-835.5768792085961,35.707081131558276,-804.6929448831547,-2650.0,110.0,-2506.5615081782425,0.8830530313779591,0.8830530313779591,0.7849360278915193,0.7849360278915193,1773321127.456165
800,22,-978.1989768114698,40.38673368516978,-939.9611117260317,-1045.0,32.0,-1026.3878062634205,0.8804065205598663,0.8804065205598663,0.7825835738309924,0.7825835738309924,1773321127.488007
900,23,-978.0390279708963,40.167397000911286,-940.8269010560564,-975.0,36.0,-957.2768983265242,0.8795261140393065,0.8795261140393065,0.7818009902571614,0.7818009902571614,1773321127.5193431
1000,27,-1035.8664010262196,44.37942715347349,-995.9906432195418,-1345.0,44.0,-1311.50191329835,0.8760132832226086,0.8760132832226086,0.7786784739756522,0.7786784739756522,1773321127.5578842
1100,29,-1001.606926926163,44.14243300600983,-964.0784547496371,-760.0,40.0,-745.6445786059928,0.8742621326694466,0.8742621326694466,0.7771218957061748,0.7771218957061748,1773321127.5908706
1200,32,-1150.8464889733189,47.487243498527675,-1105.6669297354558,-700.0,23.0,-691.050202937055,0.8716419681835741,0.8716419681835741,0.7747928606076214,0.7747928606076214,1773321127.6239598
1300,36,-1113.4230643093242,45.11114412482265,-1072.7163029353887,-1580.0,63.0,-1535.5050621433475,0.8681606266769526,0.8681606266769526,0.7716983348239579,0.7716983348239579,1773321127.6559808
1400,41,-1086.6373628478914,42.04571808010287,-1050.5525505629937,-500.0,13.0,-495.57103635814923,0.8638284964725682,0.8638284964725682,0.7678475524200608,0.7678475524200608,1773321127.688367
1500,43,-1118.752719970222,43.84876056729284,-1082.1982826668775,-1550.0,81.0,-1496.294457866799,0.8621017033081195,0.8621017033081195,0.766312625162773,0.766312625162773,1773321127.7297556
1600,46,-1112.181238284469,43.0583310913827,-1075.0639634609531,-325.0,8.0,-323.2297675571708,0.8595179836412034,0.8595179836412034,0.7640159854588475,0.7640159854588475,1773321127.7710755
1700,51,-1088.932477167167,41.8888786115755,-1055.1790396875854,-720.0,24.0,-709.6480590488854,0.8552289803119505,0.8552289803119505,0.7602035380550674,0.7602035380550674,1773321127.818052
1800,56,-1051.6598243066078,39.18645076288858,-1021.0253357586433,-1050.0,33.0,-1032.5509119458368,0.8509613791521793,0.8509613791521793,0.7564101148019374,0.7564101148019374,1773321127.8527756
1900,59,-1045.3568418648779,40.44573322283159,-1015.3969241973834,-1065.0,85.0,-1019.5334220223903,0.8484110470478988,0.8484110470478988,0.7541431529314658,0.7541431529314658,1773321127.8871262
2000,62,-1091.0903222938996,41.18566052192523,-1060.4903998286243,-1475.0,46.0,-1438.6580670922588,0.8458683582914852,0.8458683582914852,0.7518829851479871,0.7518829851479871,1773321127.9207067
2100,65,-1134.9610650767322,41.81980568998564,-1103.8816645754964,-1420.0,44.0,-1388.5707347199461,0.8433332899758172,0.8433332899758172,0.7496295910896157,0.7496295910896157,1773321127.984026
2200,68,-1179.5028681701633,44.57563090345143,-1144.1770321629851,-605.0,52.0,-583.9151562564343,0.8408058192624265,0.8408058192624265,0.7473829504554905,0.7473829504554905,1773321128.0175943
2300,72,-1114.806989267524,43.79409246855433,-1081.835097624253,-1200.0,97.0,-1138.1679340991927,0.8374476374579098,0.8374476374579098,0.744397899962587,0.744397899962587,1773321128.0491114
2400,73,-1105.0666398041476,45.55438784512662,-1071.4609307159317,-920.0,79.0,-874.3517594578279,0.836610189820452,0.836610189820452,0.7436535020626244,0.7436535020626244,1773321128.0810823
2500,76,-1153.744635302081,47.079193278715444,-1117.9263824646944,-820.0,32.0,-804.1359454410622,0.8341028682449498,0.8341028682449498,0.7414247717732892,0.7414247717732892,1773321128.1203325
2600,79,-1163.3268066921214,49.803023337338644,-1126.7334833351406,-570.0,40.0,-555.743600346592,0.8316030611147168,0.8316030611147168,0.7392027209908599,0.7392027209908599,1773321128.1536062
2700,82,-1135.7604458876576,48.96461713385071,-1101.0040627043393,-455.0,34.0,-443.7388869969849,0.829110745908953,0.829110745908953,0.7369873296968477,0.7369873296968477,1773321128.1844804
2800,83,-1150.9724235932747,53.96638627715817,-1112.97958987673,-1440.0,149.0,-1340.5146061521534,0.828281635163044,0.828281635163044,0.7362503423671508,0.7362503423671508,1773321128.2141285
2900,88,-1050.3124194021511,48.64813534202658,-1017.6390300753745,-400.0,14.0,-396.2197583330253,0.8241485015249047,0.8241485015249047,0.7325764457999158,0.7325764457999158,1773321128.2469106
3000,90,-1136.9069585104412,50.932442146178985,-1099.8885184653873,-2450.0,94.0,-2333.3777944971653,0.8225010286703565,0.8225010286703565,0.7311120254847617,0.7311120254847617,1773321128.2774649
3100,94,-1091.019010875245,48.11530495582619,-1057.2853686101953,-260.0,17.0,-256.34086514670554,0.8192159562726655,0.8192159562726655,0.7281919611312586,0.7281919611312586,1773321128.30925
3200,96,-1150.6571573149083,50.46406272263313,-1113.7864857338463,-1805.0,80.0,-1728.3188334067297,0.8175783435760765,0.8175783435760765,0.7267363054009572,0.7267363054009572,1773321128.3407423
3300,98,-1177.9680844767047,52.7988166071764,-1139.6856862767595,-1175.0,90.0,-1121.5978248998583,0.8159440044672679,0.8159440044672679,0.7252835595264607,0.7252835595264607,1773321128.371595
3400,101,-1195.1203864282145,53.63538538857785,-1155.2500144987735,-325.0,18.0,-321.19729231234334,0.8134986194699355,0.8134986194699355,0.7231098839732764,0.7231098839732764,1773321128.4094734
3500,103,-1210.4836487514635,52.680935313191505,-1170.370580406541,-695.0,19.0,-686.8632112493214,0.8118724357296152,0.8118724357296152,0.7216643873152138,0.7216643873152138,1773321128.439882
3600,108,-1195.3626725593278,51.20512851501817,-1155.1038567757648,-380.0,28.0,-372.33124651235346,0.8078211841606585,0.8078211841606585,0.7180632748094745,0.7180632748094745,1773321128.4705658
3700,111,-1189.8671963855536,50.1996220605637,-1150.8550020688792,-965.0,50.0,-941.5899049128342,0.8054001432639079,0.8054001432639079,0.7159112384568073,0.7159112384568073,1773321128.5011714
3800,113,-1242.8176447379622,53.10015890965873,-1200.8460273019662,-1845.0,78.0,-1769.79139561253,0.8037901483775233,0.8037901483775233,0.7144801318911321,0.7144801318911321,1773321128.5330417
3900,115,-1232.4054243760108,52.90039341596701,-1191.927505313548,-1365.0,72.0,-1326.51469497421,0.8021833718709166,0.8021833718709166,0.7130518861074817,0.7130518861074817,1773321128.563553
4000,120,-1202.426551216255,49.73646351152576,-1163.919957765824,-820.0,26.0,-807.6582551152073,0.7981804688274572,0.7981804688274572,0.7094937500688511,0.7094937500688511,1773321128.593935
4100,125,-1108.8773612625052,44.853323613882935,-1076.0634544029112,-415.0,25.0,-409.8992644333539,0.7941975403101936,0.7941975403101936,0.7059533691646167,0.7059533691646167,1773321128.6612165
4200,128,-1174.9731026124402,46.40149333345287,-1137.9925853389427,-1250.0,46.0,-1216.5021867209673,0.7918173294876865,0.7918173294876865,0.703837626211277,0.703837626211277,1773321128.6943858
4300,130,-1157.1632251077274,45.07984773344121,-1122.0454535160136,-795.0,27.0,-783.8314683294548,0.7902344866460407,0.7902344866460407,0.7024306547964806,0.7024306547964806,1773321128.7255855
4400,133,-1120.2503201267375,45.74295945045917,-1085.4566683379394,-350.0,7.0,-348.45357047824876,0.787866153099328,0.787866153099328,0.7003254694216249,0.7003254694216249,1773321128.7570636
4500,136,-1143.1364932186614,50.02086985883742,-1105.6689270208321,-670.0,23.0,-661.1299718934347,0.7855049174506231,0.7855049174506231,0.6982265932894428,0.6982265932894428,1773321128.7886539
4600,141,-1052.893211788198,44.7859783864367,-1021.0535173172888,-895.0,35.0,-876.7643764508084,0.7815852400614219,0.7815852400614219,0.694742435610153,0.694742435610153,1773321128.821669
4700,144,-1059.433067456906,46.53975321907115,-1026.9607880342849,-810.0,56.0,-784.5990115112211,0.7792428283153726,0.7792428283153726,0.692660291835887,0.692660291835887,1773321128.8527527
4800,149,-995.8252121553054,42.25422262687151,-967.7648832574631,-450.0,9.0,-447.40796054173745,0.7753543988135461,0.7753543988135461,0.6892039100564856,0.6892039100564856,1773321128.893485
4900,150,-989.53395154754,41.49151149552793,-962.170961132336,-870.0,27.0,-855.8864407549202,0.7745790444147325,0.7745790444147325,0.6885147061464292,0.6885147061464292,1773321128.9260752
5000,153,-1162.626671708072,48.52365966847826,-1122.6831762796573,-1145.0,68.0,-1111.9001515488503,0.7722576302440425,0.7722576302440425,0.6864512268835937,0.6864512268835937,1773321128.959075
5100,158,-1084.0150122467765,44.809695994206045,-1049.579567644352,-645.0,44.0,-628.8206005635056,0.7684040569504089,0.7684040569504089,0.6830258284003639,0.6830258284003639,1773321128.9925961
5200,161,-1118.2629961250798,45.7880881030324,-1081.507865294025,-725.0,36.0,-711.7149244564091,0.7661011492233244,0.7661011492233244,0.6809787993096221,0.6809787993096221,1773321129.0228462
5300,163,-1121.9198540028844,47.34374951298674,-1084.3926619929898,-520.0,14.0,-516.0030900676422,0.7645697130260269,0.7645697130260269,0.6796175226898022,0.6796175226898022,1773321129.0563157
5400,165,-1174.332668237603,50.98773393547052,-1134.5738457212858,-1925.0,93.0,-1851.328900023516,0.7630413381696879,0.7630413381696879,0.6782589672619452,0.6782589672619452,1773321129.0869815
5500,166,-1275.6160348257229,55.388347238696994,-1226.7442160282908,-3200.0,139.0,-2977.9812518613876,0.7622782968315182,0.7622782968315182,0.6775807082946833,0.6775807082946833,1773321129.1192026
5600,171,-1143.8610385049803,48.76820131543449,-1102.9415130821149,-1575.0,57.0,-1528.8405839215743,0.7584745205113566,0.7584745205113566,0.6741995737878729,0.6741995737878729,1773321129.1518588
5700,176,-1125.247388619107,47.170705159045625,-1087.921162450359,-1050.0,39.0,-1028.7844410618213,0.7546897250730513,0.7546897250730513,0.670835311176046,0.670835311176046,1773321129.192921
5800,180,-1052.8966245764411,43.6606466689499,-1020.0003301396596,-400.0,14.0,-396.07120197484556,0.7516754912931053,0.7516754912931053,0.6681559922605385,0.6681559922605385,1773321129.2238214
5900,183,-1030.4422434962262,41.98517193779091,-999.4353846766124,-375.0,9.0,-372.75701179086275,0.7494227190940245,0.7494227190940245,0.6661535280835776,0.6661535280835776,1773321129.2556486
6000,187,-1095.671022591698,44.2416537006553,-1062.9136170362842,-1045.0,38.0,-1023.2441516242604,0.7464295217570214,0.7464295217570214,0.6634929082284639,0.6634929082284639,1773321129.287998
6100,188,-1169.137471462113,48.52957101562253,-1131.0046982848864,-2565.0,130.0,-2424.7352420083284,0.7456830922352643,0.7456830922352643,0.6628294153202354,0.6628294153202354,1773321129.3479989
6200,193,-1086.185812171833,43.539180394441225,-1053.0147493119077,-350.0,7.0,-348.37862047824876,0.741962126151907,0.741962126151907,0.6595218899128068,0.6595218899128068,1773321129.3791115
6300,196,-1063.2723107108252,45.76352979068404,-1029.960430974192,-295.0,23.0,-290.442309841057,0.7397384649178675,0.7397384649178675,0.6575453021492162,0.6575453021492162,1773321129.410991
6400,199,-1042.0543473956936,45.62050635428773,-1010.4629971497868,-540.0,38.0,-528.2185488107873,0.7375214679987703,0.7375214679987703,0.6555746382211298,0.6555746382211298,1773321129.4528441
6500,204,-1021.49574922879,43.291392238545455,-992.0981747408715,-470.0,16.0,-465.8439546595276,0.7338412285019286,0.7338412285019286,0.6523033142239373,0.6523033142239373,1773321129.4866598
6600,210,-932.9844607847419,39.10912999342082,-908.263987354397,-1070.0,34.0,-1049.8568246563254,0.7294491740835232,0.7294491740835232,0.6483992658520213,0.6483992658520213,1773321129.52
6700,213,-912.6419270653181,39.36069032810917,-889.0303432208517,-340.0,29.0,-333.14125637176267,0.7272630141793457,0.7272630141793457,0.6464560126038635,0.6464560126038635,1773321129.5508723
6800,216,-916.828247217627,39.7624968700626,-892.7210237236455,-650.0,36.0,-638.4177886268949,0.7250834061985871,0.7250834061985871,0.6445185832876338,0.6445185832876338,1773321129.581437
6900,220,-951.2162437853021,41.736170966271416,-925.1252681985331,-895.0,29.0,-880.6533338544169,0.7221874201746215,0.7221874201746215,0.6419443734885532,0.6419443734885532,1773321129.612167
7000,225,-889.3080031314195,38.36427724794177,-866.9258074640403,-435.0,27.0,-428.90402608397767,0.7185836977296861,0.7185836977296861,0.6387410646486107,0.6387410646486107,1773321129.654121
