global_step,episode,running_reward,running_time,running_discounted_reward,episode_reward,episode_time,episode_discounted_reward,epsilon_low,epsilon_high,lr_low,lr_high,timestamp
100,1,-178.75,7.8500000000000005,-165.0551346008073,-3575.0,157.0,-3301.1026920161457,0.8991,0.8991,0.7992,0.7992,1773316143.1335711
200,2,-358.5625,14.9075,-331.2672641400287,-3775.0,149.0,-3489.2977253852364,0.8982009,0.8982009,0.7984008,0.7984008,1773316143.2153254
300,3,-539.384375,21.212125,-499.5014691573234,-3975.0,141.0,-3695.951364485922,0.8973026990999999,0.8973026990999999,0.7976023992,0.7976023992,1773316143.2946362
400,4,-699.91515625,27.65151875,-649.0064271362492,-3750.0,150.0,-3489.600628735839,0.8964053964008999,0.8964053964008999,0.7968047968008,0.7968047968008,1773316143.3746076
500,5,-697.1693984374999,27.118942812500002,-648.5375703563976,-645.0,17.0,-639.629291539221,0.895508991004499,0.895508991004499,0.7960079920039992,0.7960079920039992,1773316143.4572296
600,7,-919.0703820898436,36.82984588828125,-857.3993943437189,-2425.0,97.0,-2306.901015148364,0.893718868531481,0.893718868531481,0.7944167720279832,0.7944167720279832,1773316143.539055
700,8,-1060.6168629853514,42.48835359386718,-987.5022081435167,-3750.0,150.0,-3459.455670339675,0.8928251496629495,0.8928251496629495,0.7936223552559553,0.7936223552559553,1773316143.6181312
800,9,-1191.3360198360838,48.01393591417382,-1109.1791939341274,-3675.0,153.0,-3421.0419239557327,0.8919323245132865,0.8919323245132865,0.7928287329006993,0.7928287329006993,1773316143.6994507
900,10,-1320.5192188442795,53.063239118465134,-1229.0786897878522,-3775.0,149.0,-3507.1691110086244,0.8910403921887733,0.8910403921887733,0.7920359041677987,0.7920359041677987,1773316143.7814174
1000,11,-1428.2432579020656,57.21007716254188,-1330.1359014486811,-3475.0,136.0,-3250.2229230044313,0.8901493517965845,0.8901493517965845,0.7912438682636309,0.7912438682636309,1773316143.8608515
1100,12,-1534.3310950069622,62.24957330441478,-1427.4028435080204,-3550.0,158.0,-3275.474742635467,0.889259202444788,0.889259202444788,0.7904526243953672,0.7904526243953672,1773316143.9438303
1200,13,-1648.864540256614,66.48709463919404,-1534.252629047392,-3825.0,147.0,-3564.3985542954533,0.8883699432423432,0.8883699432423432,0.7896621717709719,0.7896621717709719,1773316144.0373614
1300,14,-1750.1713132437833,70.81273990723433,-1626.9253772680893,-3675.0,153.0,-3387.7075934613354,0.8874815732991008,0.8874815732991008,0.7888725095992009,0.7888725095992009,1773316144.1295004
1400,15,-1807.412747581594,73.22210291187261,-1681.924549207582,-2895.0,119.0,-2726.9088160579417,0.8865940917258017,0.8865940917258017,0.7880836370896016,0.7880836370896016,1773316144.2153118
1500,16,-1892.042110202514,77.56099776627897,-1759.6630814506696,-3500.0,160.0,-3236.6951940693352,0.885707497634076,0.885707497634076,0.787295553452512,0.787295553452512,1773316144.2959652
1600,18,-1973.130504457769,81.22630048406677,-1836.739590606762,-1725.0,83.0,-1654.8644112982552,0.8839369683463054,0.8839369683463054,0.7857217496411605,0.7857217496411605,1773316144.3770862
1700,19,-2053.22397923488,85.01498545986342,-1910.7491581182694,-3575.0,157.0,-3316.9309408369113,0.8830530313779591,0.8830530313779591,0.7849360278915193,0.7849360278915193,1773316144.458073
1800,20,-2133.062780273136,88.46423618687025,-1985.0946221766683,-3650.0,154.0,-3397.6584392862483,0.8821699783465812,0.8821699783465812,0.7841510918636277,0.7841510918636277,1773316144.5393736
1900,21,-2203.909641259479,91.94102437752674,-2050.0203781223063,-3550.0,158.0,-3283.609741089431,0.8812878083682346,0.8812878083682346,0.7833669407717642,0.7833669407717642,1773316144.6196203
2000,22,-2225.964159196505,93.1939731586504,-2072.145951566802,-2645.0,117.0,-2492.531847012224,0.8804065205598663,0.8804065205598663,0.7825835738309924,0.7825835738309924,1773316144.698667
2100,23,-2257.1659512366796,94.18427450071788,-2102.8995593255677,-2850.0,113.0,-2687.2181067421207,0.8795261140393065,0.8795261140393065,0.7818009902571614,0.7818009902571614,1773316144.8378205
2200,25,-2287.904770991103,95.46880773689789,-2133.6252395306274,-1525.0,64.0,-1470.6476935417377,0.8777679413373419,0.8777679413373419,0.7802381700776374,0.7802381700776374,1773316144.9301507
2300,26,-2212.2595324415474,92.395367350053,-2065.062433735794,-775.0,34.0,-762.3691236339589,0.8768901733960046,0.8768901733960046,0.7794579319075597,0.7794579319075597,1773316145.0106761
2400,27,-2282.89655581947,95.52559898255033,-2128.8441674436535,-3625.0,155.0,-3340.697107892992,0.8760132832226086,0.8760132832226086,0.7786784739756522,0.7786784739756522,1773316145.0916474
2500,29,-2275.5016416270714,96.30435308175166,-2123.18052567874,-1050.0,47.0,-1025.4580843652802,0.8742621326694466,0.8742621326694466,0.7771218957061748,0.7771218957061748,1773316145.1760645
