global_step,episode,running_reward,running_time,running_discounted_reward,episode_reward,episode_time,episode_discounted_reward,epsilon_low,epsilon_high,lr_low,lr_high,timestamp
100,1,-156.0,5.8500000000000005,-146.9162072315213,-3120.0,117.0,-2938.324144630426,0.8991,0.8991,0.7992,0.7992,1773320567.394211
200,3,-270.99,10.507125,-258.8633142169348,-1445.0,58.0,-1400.1852257353207,0.8973026990999999,0.8973026990999999,0.7976023992,0.7976023992,1773320567.409816
300,6,-457.73317624999993,17.940546296875,-438.5309207703578,-1470.0,54.0,-1425.2538053609078,0.8946134820134944,0.8946134820134944,0.7952119840119952,0.7952119840119952,1773320567.4255037
400,10,-530.3656578879766,22.02471208721904,-510.5122154461404,-670.0,20.0,-661.4514169171189,0.8910403921887733,0.8910403921887733,0.7920359041677987,0.7920359041677987,1773320567.4399195
500,12,-547.6800062438988,24.957302658715186,-527.7466159670969,-820.0,56.0,-794.9403949939664,0.889259202444788,0.889259202444788,0.7904526243953672,0.7904526243953672,1773320567.4552622
600,17,-621.3724299314098,29.595166611231875,-600.0428129357805,-715.0,47.0,-696.5412294241235,0.8848217901364419,0.8848217901364419,0.7865082578990595,0.7865082578990595,1773320567.4707696
700,20,-704.9529371124424,31.879530973304924,-682.1886270988069,-1175.0,40.0,-1150.4905484689452,0.8821699783465812,0.8821699783465812,0.7841510918636277,0.7841510918636277,1773320567.4871206
800,22,-735.7450257439792,35.80377670340769,-711.3967571507533,-860.0,58.0,-835.7138267498581,0.8804065205598663,0.8804065205598663,0.7825835738309924,0.7825835738309924,1773320567.502987
900,24,-782.8848857339412,36.64790847482544,-757.602741009138,-1570.0,62.0,-1516.1463829464951,0.8786465879252672,0.8786465879252672,0.7810191892669043,0.7810191892669043,1773320567.5220094
1000,27,-894.3828039061377,41.71037552860346,-862.34850160486,-775.0,26.0,-762.9892395269875,0.8760132832226086,0.8760132832226086,0.7786784739756522,0.7786784739756522,1773320567.5390878
1100,30,-922.8527064990246,41.03118321883638,-891.8315743608487,-1470.0,54.0,-1425.8826179556324,0.8733878705367771,0.8733878705367771,0.7763447738104686,0.7763447738104686,1773320567.5560596
1200,31,-975.7100711740734,44.37962405789456,-941.3250351365874,-1980.0,108.0,-1881.700789875624,0.8725144826662403,0.8725144826662403,0.7755684290366581,0.7755684290366581,1773320567.5718224
1300,33,-1042.1033392346012,51.485110712249835,-1002.1433803310031,-1245.0,108.0,-1174.6140341826992,0.8707703262153905,0.8707703262153905,0.7740180677470138,0.7740180677470138,1773320567.586676
1400,37,-1010.2559329524529,48.78032570706944,-973.8148926927701,-695.0,25.0,-685.1768718886628,0.8672924660502757,0.8672924660502757,0.770926636489134,0.770926636489134,1773320567.6023903
1500,39,-977.5184794895886,47.50924395063016,-943.3678952366312,-845.0,45.0,-825.7963663616185,0.8655587484106411,0.8655587484106411,0.7693855541427922,0.7693855541427922,1773320567.618321
1600,42,-1082.1611563523857,52.163613032171526,-1044.0995970987756,-1950.0,72.0,-1881.019758094492,0.8629646679760956,0.8629646679760956,0.7670797048676407,0.7670797048676407,1773320567.6338217
1700,43,-1106.8030985347664,52.55543238056295,-1068.2200061903402,-1575.0,60.0,-1526.5077789300715,0.8621017033081195,0.8621017033081195,0.766312625162773,0.766312625162773,1773320567.6496603
1800,45,-1158.9147964276265,54.73377772345806,-1116.3910559791022,-550.0,14.0,-545.2987452631266,0.8603783620032066,0.8603783620032066,0.7647807662250726,0.7647807662250726,1773320567.6666505
1900,48,-1131.2739485871364,55.97287267564986,-1089.6282541635887,-715.0,69.0,-682.5884651816757,0.8577998071919045,0.8577998071919045,0.7624887175039153,0.7624887175039153,1773320567.6818326
2000,51,-1093.962251669896,55.9068667102853,-1053.9208923637093,-775.0,29.0,-761.3272044310985,0.8552289803119505,0.8552289803119505,0.7602035380550674,0.7602035380550674,1773320567.6995687
2100,53,-1166.625932132081,58.36344720603248,-1121.2962148968056,-765.0,47.0,-746.4715194714545,0.8535193775803068,0.8535193775803068,0.7586838911824952,0.7586838911824952,1773320567.7264707
2200,57,-1105.2902381336555,53.989911270858485,-1064.918231583292,-1045.0,38.0,-1023.9055135028433,0.8501104177730271,0.8501104177730271,0.7556537046871354,0.7556537046871354,1773320567.741348
2300,60,-1099.8282179198427,53.26710017585229,-1060.7721409465223,-680.0,36.0,-668.4647705360194,0.8475626360008509,0.8475626360008509,0.7533890097785344,0.7533890097785344,1773320567.757297
2400,63,-1050.852718339025,51.062755013271364,-1015.1783645025316,-690.0,32.0,-681.0530661776986,0.8450224899331937,0.8450224899331937,0.7511311021628392,0.7511311021628392,1773320567.7726643
2500,65,-1090.01957830097,52.511636399477396,-1053.047266108196,-1265.0,63.0,-1230.5276796385308,0.8433332899758172,0.8433332899758172,0.7496295910896157,0.7496295910896157,1773320567.7883883
2600,69,-1127.0453841485041,53.77240604510183,-1089.1960919782716,-1600.0,56.0,-1553.1688469481342,0.8399650134431641,0.8399650134431641,0.746635567505035,0.746635567505035,1773320567.8036897
2700,71,-1119.195959194025,52.472096455704396,-1082.9061337314035,-725.0,19.0,-717.7980475985553,0.8382859233812912,0.8382859233812912,0.7451430430055925,0.7451430430055925,1773320567.8197386
2800,76,-1087.642114176364,49.26059486308536,-1054.107206492901,-725.0,22.0,-717.1624460096759,0.8341028682449498,0.8341028682449498,0.7414247717732892,0.7414247717732892,1773320567.8394716
2900,78,-1076.1720080441685,48.77018686393453,-1043.5546387996244,-875.0,34.0,-859.2674947204823,0.8324354966113282,0.8324354966113282,0.7399426636545144,0.7399426636545144,1773320567.855374
3000,81,-1098.0167253968687,52.39658896246586,-1062.7373280483955,-470.0,13.0,-466.17133103166617,0.8299406865955485,0.8299406865955485,0.7377250547515992,0.7377250547515992,1773320567.8703635
3100,84,-1139.9270899371402,52.69490046169416,-1103.2094792156713,-2000.0,79.0,-1917.2826964688063,0.827453353527881,0.827453353527881,0.7355140920247837,0.7355140920247837,1773320567.8865416
3200,88,-1146.5083955481125,50.39681951917777,-1110.9037779763203,-1570.0,56.0,-1526.844202730436,0.8241485015249047,0.8241485015249047,0.7325764457999158,0.7325764457999158,1773320567.902489
