global_step,episode,running_reward,running_time,running_discounted_reward,episode_reward,episode_time,episode_discounted_reward,epsilon_low,epsilon_high,lr_low,lr_high,timestamp
50,0,0.0,0.0,0.0,0.0,0.0,0.0,0.9,0.9,0.8,0.8,1773310380.9110925
100,1,-193.75,7.25,-179.72449127963299,-3875.0,145.0,-3594.4898255926596,0.8991,0.8991,0.7992,0.7992,1773310380.9378734
150,1,-193.75,7.25,-179.72449127963299,-3875.0,145.0,-3594.4898255926596,0.8991,0.8991,0.7992,0.7992,1773310381.0027518
200,2,-375.3125,14.2375,-350.0872857895779,-3825.0,147.0,-3586.9803814785305,0.8982009,0.8982009,0.7984008,0.7984008,1773310381.031117
