global_step,episode,running_reward,running_time,running_discounted_reward,episode_reward,episode_time,episode_discounted_reward,epsilon_low,epsilon_high,lr_low,lr_high,timestamp
20,0,0.0,0.0,0.0,0.0,0.0,0.0,0.9,0.9,0.8,0.8,1773275140.4351163
40,0,0.0,0.0,0.0,0.0,0.0,0.0,0.9,0.9,0.8,0.8,1773275140.4432943
60,0,0.0,0.0,0.0,0.0,0.0,0.0,0.9,0.9,0.8,0.8,1773275140.4488952
80,0,0.0,0.0,0.0,0.0,0.0,0.0,0.9,0.9,0.8,0.8,1773275140.4555922
100,1,-168.75,7.15,-156.4877814059106,-3375.0,143.0,-3129.755628118212,0.8991,0.8991,0.7992,0.7992,1773275140.4644198
120,1,-168.75,7.15,-156.4877814059106,-3375.0,143.0,-3129.755628118212,0.8991,0.8991,0.7992,0.7992,1773275140.4915812
140,1,-168.75,7.15,-156.4877814059106,-3375.0,143.0,-3129.755628118212,0.8991,0.8991,0.7992,0.7992,1773275140.4984074
160,1,-168.75,7.15,-156.4877814059106,-3375.0,143.0,-3129.755628118212,0.8991,0.8991,0.7992,0.7992,1773275140.505727
180,1,-168.75,7.15,-156.4877814059106,-3375.0,143.0,-3129.755628118212,0.8991,0.8991,0.7992,0.7992,1773275140.5136275
200,2,-361.3125,13.9425,-335.32391319927115,-4020.0,143.0,-3733.2104172731215,0.8982009,0.8982009,0.7984008,0.7984008,1773275140.5198987
220,2,-361.3125,13.9425,-335.32391319927115,-4020.0,143.0,-3733.2104172731215,0.8982009,0.8982009,0.7984008,0.7984008,1773275140.54774
240,2,-361.3125,13.9425,-335.32391319927115,-4020.0,143.0,-3733.2104172731215,0.8982009,0.8982009,0.7984008,0.7984008,1773275140.5538027
260,2,-361.3125,13.9425,-335.32391319927115,-4020.0,143.0,-3733.2104172731215,0.8982009,0.8982009,0.7984008,0.7984008,1773275140.5598593
280,2,-361.3125,13.9425,-335.32391319927115,-4020.0,143.0,-3733.2104172731215,0.8982009,0.8982009,0.7984008,0.7984008,1773275140.5657632
300,3,-523.246875,21.045375,-486.14736735811255,-3600.0,156.0,-3351.7929963760985,0.8973026990999999,0.8973026990999999,0.7976023992,0.7976023992,1773275140.572501
320,3,-523.246875,21.045375,-486.14736735811255,-3600.0,156.0,-3351.7929963760985,0.8973026990999999,0.8973026990999999,0.7976023992,0.7976023992,1773275140.5985167
340,3,-523.246875,21.045375,-486.14736735811255,-3600.0,156.0,-3351.7929963760985,0.8973026990999999,0.8973026990999999,0.7976023992,0.7976023992,1773275140.6054873
360,3,-523.246875,21.045375,-486.14736735811255,-3600.0,156.0,-3351.7929963760985,0.8973026990999999,0.8973026990999999,0.7976023992,0.7976023992,1773275140.6112013
380,3,-523.246875,21.045375,-486.14736735811255,-3600.0,156.0,-3351.7929963760985,0.8973026990999999,0.8973026990999999,0.7976023992,0.7976023992,1773275140.616956
400,4,-680.83453125,27.643106250000002,-632.9330228887123,-3675.0,153.0,-3421.8604779701086,0.8964053964008999,0.8964053964008999,0.7968047968008,0.7968047968008,1773275140.6234741
420,4,-680.83453125,27.643106250000002,-632.9330228887123,-3675.0,153.0,-3421.8604779701086,0.8964053964008999,0.8964053964008999,0.7968047968008,0.7968047968008,1773275140.6514342
440,4,-680.83453125,27.643106250000002,-632.9330228887123,-3675.0,153.0,-3421.8604779701086,0.8964053964008999,0.8964053964008999,0.7968047968008,0.7968047968008,1773275140.657881
460,4,-680.83453125,27.643106250000002,-632.9330228887123,-3675.0,153.0,-3421.8604779701086,0.8964053964008999,0.8964053964008999,0.7968047968008,0.7968047968008,1773275140.6637552
480,4,-680.83453125,27.643106250000002,-632.9330228887123,-3675.0,153.0,-3421.8604779701086,0.8964053964008999,0.8964053964008999,0.7968047968008,0.7968047968008,1773275140.6700492
500,5,-839.2928046875,33.5609509375,-781.1679180979568,-3850.0,146.0,-3597.6309270735997,0.895508991004499,0.895508991004499,0.7960079920039992,0.7960079920039992,1773275140.6762948
520,5,-839.2928046875,33.5609509375,-781.1679180979568,-3850.0,146.0,-3597.6309270735997,0.895508991004499,0.895508991004499,0.7960079920039992,0.7960079920039992,1773275140.7009926
540,5,-839.2928046875,33.5609509375,-781.1679180979568,-3850.0,146.0,-3597.6309270735997,0.895508991004499,0.895508991004499,0.7960079920039992,0.7960079920039992,1773275140.7071013
560,5,-839.2928046875,33.5609509375,-781.1679180979568,-3850.0,146.0,-3597.6309270735997,0.895508991004499,0.895508991004499,0.7960079920039992,0.7960079920039992,1773275140.7133162
580,5,-839.2928046875,33.5609509375,-781.1679180979568,-3850.0,146.0,-3597.6309270735997,0.895508991004499,0.895508991004499,0.7960079920039992,0.7960079920039992,1773275140.7195804
600,6,-993.578164453125,39.032903390625,-925.3839277841046,-3925.0,143.0,-3665.488111820914,0.8946134820134944,0.8946134820134944,0.7952119840119952,0.7952119840119952,1773275140.7258048
620,6,-993.578164453125,39.032903390625,-925.3839277841046,-3925.0,143.0,-3665.488111820914,0.8946134820134944,0.8946134820134944,0.7952119840119952,0.7952119840119952,1773275140.7512214
640,6,-993.578164453125,39.032903390625,-925.3839277841046,-3925.0,143.0,-3665.488111820914,0.8946134820134944,0.8946134820134944,0.7952119840119952,0.7952119840119952,1773275140.75783
660,6,-993.578164453125,39.032903390625,-925.3839277841046,-3925.0,143.0,-3665.488111820914,0.8946134820134944,0.8946134820134944,0.7952119840119952,0.7952119840119952,1773275140.763819
680,6,-993.578164453125,39.032903390625,-925.3839277841046,-3925.0,143.0,-3665.488111820914,0.8946134820134944,0.8946134820134944,0.7952119840119952,0.7952119840119952,1773275140.7699676
700,7,-1116.3992562304688,45.18125822109375,-1038.594158847182,-3450.0,162.0,-3189.5885490456535,0.893718868531481,0.893718868531481,0.7944167720279832,0.7944167720279832,1773275140.775938
720,7,-1116.3992562304688,45.18125822109375,-1038.594158847182,-3450.0,162.0,-3189.5885490456535,0.893718868531481,0.893718868531481,0.7944167720279832,0.7944167720279832,1773275140.801992
740,7,-1116.3992562304688,45.18125822109375,-1038.594158847182,-3450.0,162.0,-3189.5885490456535,0.893718868531481,0.893718868531481,0.7944167720279832,0.7944167720279832,1773275140.8087454
760,7,-1116.3992562304688,45.18125822109375,-1038.594158847182,-3450.0,162.0,-3189.5885490456535,0.893718868531481,0.893718868531481,0.7944167720279832,0.7944167720279832,1773275140.8148067
780,7,-1116.3992562304688,45.18125822109375,-1038.594158847182,-3450.0,162.0,-3189.5885490456535,0.893718868531481,0.893718868531481,0.7944167720279832,0.7944167720279832,1773275140.8212843
800,8,-1249.3292934189453,50.37219531003906,-1160.963298100096,-3775.0,149.0,-3485.9769439054653,0.8928251496629495,0.8928251496629495,0.7936223552559553,0.7936223552559553,1773275140.8275266
820,8,-1249.3292934189453,50.37219531003906,-1160.963298100096,-3775.0,149.0,-3485.9769439054653,0.8928251496629495,0.8928251496629495,0.7936223552559553,0.7936223552559553,1773275140.8533134
840,8,-1249.3292934189453,50.37219531003906,-1160.963298100096,-3775.0,149.0,-3485.9769439054653,0.8928251496629495,0.8928251496629495,0.7936223552559553,0.7936223552559553,1773275140.8593373
860,8,-1249.3292934189453,50.37219531003906,-1160.963298100096,-3775.0,149.0,-3485.9769439054653,0.8928251496629495,0.8928251496629495,0.7936223552559553,0.7936223552559553,1773275140.865426
880,9,-1324.112828747998,53.5035855445371,-1232.6796389712106,-2745.0,113.0,-2595.2901155223876,0.8919323245132865,0.8919323245132865,0.7928287329006993,0.7928287329006993,1773275140.8720915
900,9,-1324.112828747998,53.5035855445371,-1232.6796389712106,-2745.0,113.0,-2595.2901155223876,0.8919323245132865,0.8919323245132865,0.7928287329006993,0.7928287329006993,1773275140.8786983
920,9,-1324.112828747998,53.5035855445371,-1232.6796389712106,-2745.0,113.0,-2595.2901155223876,0.8919323245132865,0.8919323245132865,0.7928287329006993,0.7928287329006993,1773275140.9090133
940,9,-1324.112828747998,53.5035855445371,-1232.6796389712106,-2745.0,113.0,-2595.2901155223876,0.8919323245132865,0.8919323245132865,0.7928287329006993,0.7928287329006993,1773275140.9153757
